YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2001-01-01,11:00,65.3,153.8,590,1415,404,0,8,743,0,15,94,0,8,367,10,612,16,112,10,392,10,736,16,85,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,12:00,61.5,168.7,675,1415,472,0,8,779,0,15,101,0,8,415,10,540,16,157,10,467,10,781,16,94,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,13:00,60.8,184.4,690,1415,485,0,8,761,0,15,114,0,8,449,10,682,16,116,10,480,10,789,16,96,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,14:00,63.3,199.7,636,1415,412,0,8,608,0,15,139,0,8,382,10,652,16,89,10,432,10,761,16,90,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,15:00,68.6,213.7,516,1415,307,0,8,532,0,15,113,0,8,325,10,681,16,77,10,328,10,687,16,77,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,16:00,76.1,225.8,339,1415,183,0,8,429,0,15,80,0,8,184,10,527,16,58,10,184,10,527,16,58,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,17:00,85.2,236.2,118,1415,32,1,8,212,1,15,14,1,8,42,10,183,16,27,10,42,10,183,16,27,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,18:00,89.9,240.9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.285,1,0.16,0
2001-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.266,1,0.16,0
2001-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.266,1,0.16,0
2001-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.266,1,0.16,0
2001-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.266,1,0.16,0
2001-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.266,1,0.16,0
2001-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.266,1,0.16,0
2001-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.115,1,0.266,1,0.16,0
2001-01-02,8:00,87.4,121.5,36,790,2,0,8,39,0,15,0,0,8,10,10,49,16,7,10,10,10,50,16,7,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,9:00,80.1,129.3,243,1415,135,0,8,423,0,15,63,0,8,116,10,403,16,46,10,116,10,406,16,46,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,10:00,71.7,140.6,443,1415,273,0,8,590,0,15,89,0,8,256,10,604,16,67,10,266,10,632,16,68,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,11:00,65.3,153.7,591,1415,398,0,8,703,0,15,105,0,8,383,10,716,16,84,10,392,10,736,16,84,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,12:00,61.4,168.5,676,1415,459,0,8,725,0,15,113,0,8,467,10,781,16,93,10,467,10,781,16,93,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,13:00,60.7,184.2,693,1415,481,0,8,705,0,15,136,0,8,481,10,789,16,95,10,481,10,789,16,95,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,14:00,63.1,199.6,639,1415,371,0,8,442,0,15,171,0,8,434,10,762,16,89,10,434,10,762,16,89,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,15:00,68.5,213.6,519,1415,282,0,8,368,0,15,147,0,8,325,10,678,16,77,10,330,10,689,16,77,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,16:00,76.0,225.7,342,1415,163,0,8,256,0,15,101,0,8,186,10,533,16,57,10,186,10,533,16,57,10,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,17:00,85.1,236.2,121,1415,39,1,8,171,1,15,24,1,8,44,10,193,16,28,10,44,10,193,16,28,10,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,18:00,89.9,241.0,0,35,0,1,8,0,1,15,0,1,8,0,10,1,16,0,10,0,10,1,16,0,10,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.266,1,0.16,0
2001-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.280,1,0.16,0
2001-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.280,1,0.16,0
2001-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.280,1,0.16,0
2001-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.280,1,0.16,0
2001-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.113,1,0.280,1,0.16,0
2001-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.113,1,0.280,1,0.16,0
2001-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.113,1,0.280,1,0.16,0
2001-01-03,8:00,87.4,121.4,36,790,2,0,8,43,0,15,0,0,8,13,10,137,16,6,10,13,10,137,16,6,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,9:00,80.1,129.1,243,1415,135,0,8,367,0,15,72,0,8,131,10,570,16,32,10,131,10,570,16,32,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,10:00,71.7,140.4,444,1415,272,0,8,580,0,15,90,0,8,286,10,765,16,46,10,286,10,765,16,46,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,11:00,65.2,153.5,592,1415,397,0,8,697,0,15,106,0,8,412,10,850,16,57,10,412,10,850,16,57,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,12:00,61.4,168.4,678,1415,443,0,8,609,0,15,152,0,8,487,10,887,16,63,10,487,10,887,16,63,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,13:00,60.6,184.1,695,1415,487,0,8,715,0,15,136,0,8,502,10,893,16,64,10,502,10,893,16,64,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,14:00,63.0,199.5,642,1415,403,0,8,497,0,15,178,0,8,456,10,872,16,60,10,456,10,872,16,60,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,15:00,68.3,213.6,523,1415,356,0,8,618,0,15,128,0,8,335,10,767,16,51,10,352,10,814,16,52,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,16:00,75.9,225.7,345,1415,190,0,8,338,0,15,107,0,8,201,10,662,16,39,10,207,10,686,16,39,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,17:00,84.9,236.2,125,1415,46,1,8,225,1,15,26,1,8,54,10,364,16,22,10,54,10,371,16,22,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,18:00,89.8,241.1,0,59,0,1,8,2,1,15,0,1,8,0,10,8,16,0,10,0,10,8,16,0,10,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.280,1,0.16,0
2001-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.266,1,0.16,0
2001-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.266,1,0.16,0
2001-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.266,1,0.16,0
2001-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.266,1,0.16,0
2001-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.266,1,0.16,0
2001-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.266,1,0.16,0
2001-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.052,1,0.266,1,0.16,0
2001-01-04,8:00,87.4,121.2,36,790,2,0,8,36,0,15,0,0,8,9,10,31,16,7,10,10,10,63,16,7,10,-9900,99,-9900,99,-9900,99,0.9,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,9:00,80.1,129.0,244,1415,131,0,8,408,0,15,61,0,8,119,10,442,16,43,10,120,10,442,16,44,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,10:00,71.7,140.3,445,1415,281,0,8,626,0,15,85,0,8,253,10,605,16,63,10,273,10,665,16,64,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,11:00,65.2,153.4,594,1415,396,0,8,652,0,15,123,0,8,395,10,755,16,78,10,400,10,766,16,78,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,12:00,61.3,168.2,680,1415,405,0,8,423,0,15,202,0,8,472,10,801,16,87,10,476,10,811,16,87,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,13:00,60.5,184.0,697,1415,483,0,8,701,0,15,138,0,8,488,10,812,16,88,10,492,10,819,16,88,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,14:00,62.9,199.5,645,1415,458,0,8,775,0,15,105,0,8,446,10,795,16,83,10,446,10,795,16,83,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,15:00,68.2,213.5,526,1415,359,0,8,726,0,15,89,0,8,342,10,727,16,72,10,342,10,727,16,72,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,16:00,75.7,225.7,349,1415,206,0,8,538,0,15,73,0,8,197,10,578,16,54,10,197,10,578,16,54,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,17:00,84.8,236.2,128,1415,51,1,8,359,1,15,18,1,8,50,10,241,16,28,10,50,10,241,16,28,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,18:00,89.8,241.2,0,83,0,1,8,5,1,15,0,1,8,0,10,3,16,0,10,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.266,1,0.16,0
2001-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.292,1,0.16,0
2001-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.292,1,0.16,0
2001-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.292,1,0.16,0
2001-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.292,1,0.16,0
2001-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.292,1,0.16,0
2001-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.292,1,0.16,0
2001-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.099,1,0.292,1,0.16,0
2001-01-05,8:00,87.4,121.1,36,790,2,0,8,59,0,15,0,0,8,12,10,108,16,7,10,12,10,108,16,7,10,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.067,1,0.292,1,0.16,0
2001-01-05,9:00,80.1,128.8,244,1415,122,0,8,358,0,15,61,0,8,94,10,207,16,59,10,128,10,531,16,36,10,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.067,1,0.292,1,0.16,0
2001-01-05,10:00,71.6,140.1,446,1415,271,0,8,565,0,15,93,0,8,284,10,738,16,52,10,284,10,738,16,52,10,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.067,1,0.292,1,0.16,0
2001-01-05,11:00,65.1,153.2,595,1415,387,0,8,649,0,15,114,0,8,413,10,829,16,64,10,413,10,829,16,64,10,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.067,1,0.292,1,0.16,0
2001-01-05,12:00,61.2,168.1,682,1415,423,0,8,564,0,15,152,0,8,489,10,869,16,71,10,489,10,869,16,71,10,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.067,1,0.292,1,0.16,0
2001-01-05,13:00,60.4,183.9,700,1415,424,0,8,482,0,15,186,0,8,505,10,876,16,72,10,505,10,876,16,72,10,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.067,1,0.292,1,0.16,0
2001-01-05,14:00,62.7,199.4,648,1415,385,0,8,467,0,15,171,0,8,459,10,854,16,68,10,459,10,854,16,68,10,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.067,1,0.292,1,0.16,0
2001-01-05,15:00,68.0,213.5,529,1415,301,0,8,473,0,15,124,0,8,346,10,770,16,58,10,355,10,794,16,59,10,-9900,99,-9900,99,-9900,99,0.7,2,0.108,1,0.067,1,0.292,1,0.16,0
2001-01-05,16:00,75.6,225.7,353,1415,194,0,8,429,0,15,87,0,8,209,10,660,16,45,10,209,10,660,16,45,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.067,1,0.292,1,0.16,0
2001-01-05,17:00,84.6,236.2,132,1415,49,1,8,286,1,15,22,1,8,56,10,337,16,25,10,56,10,337,16,25,10,-9900,99,-9900,99,-9900,99,0.8,2,0.108,1,0.067,1,0.292,1,0.16,0
