YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2006-01-01,15:00,68.6,213.7,516,1415,85,0,8,0,0,15,85,0,8,91,24,0,27,91,24,314,10,644,16,79,10,-9900,99,-9900,99,-9900,99,2.7,51,0.108,1,0.122,1,0.290,51,0.16,0
2006-01-01,16:00,76.2,225.8,338,1415,35,0,8,0,0,15,35,0,8,52,24,0,27,52,24,175,10,489,16,59,10,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.122,1,0.292,51,0.16,0
2006-01-01,17:00,85.2,236.2,117,1415,6,1,8,0,1,15,6,1,8,20,25,0,28,20,25,40,10,160,16,27,10,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.122,1,0.293,51,0.16,0
2006-01-01,18:00,89.9,240.9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.108,1,0.122,1,0.295,51,0.16,0
2006-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.122,1,0.297,51,0.16,0
2006-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.108,1,0.122,1,0.298,51,0.16,0
2006-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.122,1,0.300,51,0.16,0
2006-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.122,1,0.302,51,0.16,0
2006-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.122,1,0.304,51,0.16,0
2006-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.122,1,0.305,51,0.16,0
2006-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.122,1,0.307,2,0.16,0
2006-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.108,1,0.122,1,0.306,51,0.16,0
2006-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.122,1,0.305,51,0.16,0
2006-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.122,1,0.305,51,0.16,0
2006-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.122,1,0.304,51,0.16,0
2006-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.122,1,0.303,51,0.16,0
2006-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.122,1,0.302,51,0.16,0
2006-01-02,8:00,87.4,121.5,36,790,1,0,8,16,0,15,0,0,8,5,25,0,28,5,25,9,10,37,16,7,10,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.128,1,0.301,51,0.16,0
2006-01-02,9:00,80.1,129.3,243,1415,23,0,8,0,0,15,23,0,8,36,25,0,28,36,25,110,10,359,16,49,10,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.128,1,0.300,51,0.16,0
2006-01-02,10:00,71.7,140.6,443,1415,48,0,8,0,0,15,48,0,8,73,24,0,27,73,24,255,10,583,16,73,10,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.128,1,0.300,51,0.16,0
2006-01-02,11:00,65.3,153.7,591,1415,68,0,8,0,0,15,68,0,8,109,25,0,28,109,25,377,10,688,16,90,10,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.128,1,0.299,51,0.16,0
2006-01-02,12:00,61.5,168.5,676,1415,86,0,8,0,0,15,86,0,8,130,25,0,28,130,25,451,10,736,16,99,10,-9900,99,-9900,99,-9900,99,2.0,51,0.108,1,0.128,1,0.298,51,0.16,0
2006-01-02,13:00,60.7,184.3,692,1415,84,0,8,0,0,15,84,0,8,134,25,0,28,134,25,466,10,745,16,101,10,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.128,1,0.297,51,0.16,0
2006-01-02,14:00,63.2,199.7,638,1415,80,0,8,0,0,15,80,0,8,121,25,0,28,121,25,419,10,718,16,95,10,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.128,1,0.296,51,0.16,0
2006-01-02,15:00,68.5,213.6,519,1415,74,0,8,0,0,15,74,0,8,91,25,0,28,91,25,318,10,645,16,82,10,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.128,1,0.295,51,0.16,0
2006-01-02,16:00,76.0,225.7,341,1415,77,0,8,0,0,15,77,0,8,52,24,0,27,52,24,178,10,488,16,61,10,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.128,1,0.295,51,0.16,0
2006-01-02,17:00,85.1,236.2,121,1415,14,1,8,0,1,15,14,1,8,21,24,0,27,21,24,42,10,158,16,28,10,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.128,1,0.294,51,0.16,0
2006-01-02,18:00,89.9,241.0,0,35,0,0,8,0,0,15,0,0,8,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.128,1,0.293,51,0.16,0
2006-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.128,1,0.292,51,0.16,0
2006-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.108,1,0.128,1,0.291,51,0.16,0
2006-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.108,1,0.128,1,0.290,51,0.16,0
2006-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.128,1,0.290,51,0.16,0
2006-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.108,1,0.128,1,0.289,51,0.16,0
2006-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.108,1,0.128,1,0.288,51,0.16,0
2006-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.128,1,0.287,2,0.16,0
2006-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.108,1,0.128,1,0.286,51,0.16,0
2006-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.108,1,0.128,1,0.285,51,0.16,0
2006-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.128,1,0.284,51,0.16,0
2006-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.108,1,0.128,1,0.283,51,0.16,0
2006-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.108,1,0.128,1,0.282,51,0.16,0
2006-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.128,1,0.281,51,0.16,0
2006-01-03,8:00,87.4,121.4,36,790,2,1,8,0,1,15,2,1,8,9,24,11,27,8,24,11,10,84,16,7,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.079,1,0.279,51,0.16,0
2006-01-03,9:00,80.1,129.2,243,1415,29,0,8,0,0,15,29,0,8,68,24,43,27,60,24,122,10,479,16,39,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.079,1,0.278,51,0.16,0
2006-01-03,10:00,71.7,140.5,444,1415,55,0,8,0,0,15,55,0,8,237,24,96,27,207,24,272,10,687,16,57,10,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.079,1,0.277,51,0.16,0
2006-01-03,11:00,65.3,153.6,592,1415,99,0,8,0,0,15,99,0,8,240,24,141,27,181,24,395,10,778,16,69,10,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.079,1,0.276,51,0.16,0
2006-01-03,12:00,61.4,168.4,678,1415,109,0,8,0,0,15,109,0,8,174,24,0,27,174,24,467,10,816,16,77,10,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.079,1,0.275,51,0.16,0
2006-01-03,13:00,60.6,184.2,694,1415,116,0,8,0,0,15,116,0,8,179,24,0,27,179,24,481,10,821,16,78,10,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.079,1,0.274,51,0.16,0
2006-01-03,14:00,63.0,199.6,641,1415,87,0,8,0,0,15,87,0,8,130,25,0,28,130,25,435,10,797,16,74,10,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.079,1,0.273,51,0.16,0
2006-01-03,15:00,68.3,213.6,522,1415,107,0,8,0,0,15,107,0,8,100,24,0,27,100,24,333,10,732,16,63,10,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.079,1,0.272,51,0.16,0
2006-01-03,16:00,75.9,225.7,345,1415,89,0,8,0,0,15,89,0,8,59,24,0,27,59,24,192,10,592,16,48,10,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.079,1,0.271,51,0.16,0
2006-01-03,17:00,85.0,236.2,124,1415,21,1,8,0,1,15,21,1,8,19,24,0,27,19,24,49,10,269,16,25,10,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.079,1,0.270,51,0.16,0
2006-01-03,18:00,89.9,241.1,0,59,0,1,8,0,1,15,0,1,8,0,24,0,27,0,24,0,10,4,16,0,10,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.079,1,0.269,51,0.16,0
2006-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.079,1,0.268,51,0.16,0
2006-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.108,1,0.079,1,0.266,51,0.16,0
2006-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.079,1,0.265,51,0.16,0
2006-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.079,1,0.264,51,0.16,0
2006-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.079,1,0.263,51,0.16,0
2006-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.108,1,0.079,1,0.262,51,0.16,0
2006-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.079,1,0.261,2,0.16,0
2006-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.079,1,0.260,51,0.16,0
2006-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.079,1,0.260,51,0.16,0
2006-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.079,1,0.259,51,0.16,0
2006-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.108,1,0.079,1,0.259,51,0.16,0
2006-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.108,1,0.079,1,0.258,51,0.16,0
2006-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.079,1,0.258,51,0.16,0
2006-01-04,8:00,87.4,121.2,36,790,1,0,8,0,0,15,1,0,8,7,24,7,27,7,24,10,10,64,16,7,10,-9900,99,-9900,99,-9900,99,2.3,51,0.108,1,0.096,1,0.257,51,0.16,0
2006-01-04,9:00,80.1,129.0,244,1415,140,0,8,340,0,15,82,0,8,87,24,222,27,49,24,117,10,430,16,43,10,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.096,1,0.256,51,0.16,0
2006-01-04,10:00,71.7,140.3,444,1415,271,0,8,546,0,15,100,0,8,252,24,432,27,117,24,265,10,644,16,63,10,-9900,99,-9900,99,-9900,99,2.4,3,0.108,1,0.096,1,0.256,51,0.16,0
2006-01-04,11:00,65.2,153.4,593,1415,405,0,8,720,0,15,103,0,8,336,24,614,27,79,24,387,10,740,16,77,10,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.096,1,0.255,51,0.16,0
2006-01-04,12:00,61.3,168.3,679,1415,479,0,8,766,0,15,112,0,8,411,24,558,27,143,24,461,10,782,16,85,10,-9900,99,-9900,99,-9900,99,2.5,51,0.108,1,0.096,1,0.255,51,0.16,0
2006-01-04,13:00,60.5,184.0,697,1415,471,0,8,668,0,15,142,0,8,348,25,398,28,152,25,476,10,790,16,87,10,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.096,1,0.254,51,0.16,0
2006-01-04,14:00,62.9,199.5,644,1415,382,0,8,474,0,15,166,0,8,382,24,527,27,142,24,431,10,766,16,82,10,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.096,1,0.253,51,0.16,0
2006-01-04,15:00,68.2,213.5,525,1415,292,0,8,443,0,15,128,0,8,268,24,323,27,149,24,331,10,701,16,70,10,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.096,1,0.253,51,0.16,0
2006-01-04,16:00,75.7,225.7,348,1415,195,0,8,356,0,15,107,0,8,164,24,243,27,104,24,191,10,559,16,53,10,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.096,1,0.252,51,0.16,0
2006-01-04,17:00,84.8,236.2,127,1415,48,1,8,237,1,15,27,1,8,31,24,41,27,27,24,49,10,235,16,27,10,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.096,1,0.252,51,0.16,0
2006-01-04,18:00,89.8,241.2,0,83,0,1,8,3,1,15,0,1,8,0,24,2,27,0,24,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.096,1,0.251,51,0.16,0
2006-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.096,1,0.251,51,0.16,0
2006-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.108,1,0.096,1,0.250,51,0.16,0
2006-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.096,1,0.249,51,0.16,0
2006-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.096,1,0.249,51,0.16,0
2006-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.096,1,0.248,51,0.16,0
2006-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.096,1,0.248,51,0.16,0
2006-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.096,1,0.247,2,0.16,0
2006-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.096,1,0.247,51,0.16,0
2006-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.096,1,0.247,51,0.16,0
2006-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.096,1,0.247,51,0.16,0
2006-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.096,1,0.247,51,0.16,0
2006-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.096,1,0.247,51,0.16,0
2006-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.096,1,0.247,51,0.16,0
2006-01-05,8:00,87.4,121.1,36,790,1,0,8,13,0,15,0,0,8,8,24,4,27,8,24,10,10,66,16,7,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.094,1,0.247,51,0.16,0
2006-01-05,9:00,80.1,128.8,244,1415,123,0,8,284,0,15,74,0,8,47,24,41,27,40,24,119,10,443,16,43,10,-9900,99,-9900,99,-9900,99,1.5,51,0.108,1,0.094,1,0.247,51,0.16,0
2006-01-05,10:00,71.6,140.1,445,1415,237,0,8,370,0,15,121,0,8,241,24,282,27,152,24,270,10,660,16,62,10,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.094,1,0.247,51,0.16,0
2006-01-05,11:00,65.1,153.3,595,1415,335,0,8,396,0,15,169,0,8,179,24,1,27,179,24,396,10,759,16,77,10,-9900,99,-9900,99,-9900,99,1.5,51,0.108,1,0.094,1,0.247,51,0.16,0
2006-01-05,12:00,61.2,168.1,681,1415,398,0,8,426,0,15,193,0,8,221,24,115,27,166,24,472,10,803,16,85,10,-9900,99,-9900,99,-9900,99,1.4,51,0.108,1,0.094,1,0.247,51,0.16,0
2006-01-05,13:00,60.4,183.9,699,1415,413,0,8,441,0,15,195,0,8,251,24,52,27,225,24,488,10,812,16,87,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.094,1,0.247,51,0.16,0
2006-01-05,14:00,62.8,199.4,647,1415,374,0,8,425,0,15,180,0,8,214,24,1,27,214,24,441,10,786,16,82,10,-9900,99,-9900,99,-9900,99,1.5,51,0.108,1,0.094,1,0.247,51,0.16,0
2006-01-05,15:00,68.1,213.5,528,1415,295,0,8,402,0,15,145,0,8,147,24,15,27,141,24,339,10,719,16,70,10,-9900,99,-9900,99,-9900,99,1.5,51,0.108,1,0.094,1,0.247,51,0.16,0
2006-01-05,16:00,75.6,225.7,352,1415,178,0,8,318,0,15,99,0,8,58,25,35,28,50,25,196,10,575,16,53,10,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.094,1,0.247,51,0.16,0
2006-01-05,17:00,84.7,236.2,131,1415,44,1,8,212,1,15,24,1,8,28,24,17,27,26,24,51,10,249,16,28,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.094,1,0.247,51,0.16,0
