YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2009-01-01,16:00,76.1,225.8,339,1415,181,0,8,400,0,15,85,0,8,167,24,291,27,97,24,172,10,455,16,63,10,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.139,1,0.307,51,0.16,0
2009-01-01,17:00,85.2,236.2,118,1415,32,1,8,198,1,15,15,1,8,36,25,83,28,30,25,39,10,134,16,28,10,-9900,99,-9900,99,-9900,99,2.5,51,0.108,1,0.139,1,0.308,51,0.16,0
2009-01-01,18:00,89.9,240.9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.139,1,0.309,51,0.16,0
2009-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.108,1,0.139,1,0.311,51,0.16,0
2009-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.139,1,0.312,51,0.16,0
2009-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.108,1,0.139,1,0.313,51,0.16,0
2009-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.139,1,0.314,51,0.16,0
2009-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.139,1,0.316,51,0.16,0
2009-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.139,1,0.317,51,0.16,0
2009-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.108,1,0.139,1,0.318,2,0.16,0
2009-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.139,1,0.319,51,0.16,0
2009-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.108,1,0.139,1,0.320,51,0.16,0
2009-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.108,1,0.139,1,0.322,51,0.16,0
2009-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.139,1,0.323,51,0.16,0
2009-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.139,1,0.324,51,0.16,0
2009-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.108,1,0.139,1,0.325,51,0.16,0
2009-01-02,8:00,87.4,121.5,36,790,1,0,8,2,0,15,1,0,8,11,25,9,28,10,25,12,10,134,16,6,10,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.050,1,0.326,51,0.16,0
2009-01-02,9:00,80.1,129.3,243,1415,71,0,8,36,0,15,65,0,8,76,25,29,28,71,25,127,10,554,16,31,10,-9900,99,-9900,99,-9900,99,2.3,51,0.108,1,0.050,1,0.328,51,0.16,0
2009-01-02,10:00,71.7,140.6,443,1415,66,0,8,0,0,15,66,0,8,91,24,1,27,91,24,277,10,742,16,45,10,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.050,1,0.329,51,0.16,0
2009-01-02,11:00,65.3,153.7,591,1415,67,0,8,0,0,15,67,0,8,202,25,115,28,153,25,400,10,825,16,55,10,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.050,1,0.330,51,0.16,0
2009-01-02,12:00,61.4,168.5,676,1415,131,0,8,0,0,15,131,0,8,406,24,170,27,324,24,472,10,861,16,61,10,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.050,1,0.331,51,0.16,0
2009-01-02,13:00,60.7,184.2,693,1415,111,0,8,0,0,15,111,0,8,298,25,205,28,198,25,487,10,868,16,62,10,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.050,1,0.332,51,0.16,0
2009-01-02,14:00,63.1,199.6,639,1415,302,0,8,205,0,15,209,0,8,391,24,453,27,187,24,443,10,852,16,58,10,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.050,1,0.334,51,0.16,0
2009-01-02,15:00,68.4,213.6,520,1415,186,0,8,74,0,15,159,0,8,273,24,194,27,202,24,344,10,800,16,50,10,-9900,99,-9900,99,-9900,99,1.5,51,0.108,1,0.050,1,0.335,51,0.16,0
2009-01-02,16:00,76.0,225.7,342,1415,164,0,8,222,0,15,110,0,8,128,24,284,27,59,24,202,10,679,16,38,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.050,1,0.336,51,0.16,0
2009-01-02,17:00,85.1,236.2,121,1415,39,1,8,148,1,15,26,1,8,40,24,98,27,32,24,52,10,366,16,20,10,-9900,99,-9900,99,-9900,99,1.1,51,0.108,1,0.050,1,0.337,51,0.16,0
2009-01-02,18:00,89.9,241.0,0,35,0,1,8,0,1,15,0,1,8,0,24,1,27,0,24,0,10,5,16,0,10,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.050,1,0.339,51,0.16,0
2009-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.108,1,0.050,1,0.340,51,0.16,0
2009-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.108,1,0.050,1,0.341,51,0.16,0
2009-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.108,1,0.050,1,0.342,51,0.16,0
2009-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.108,1,0.050,1,0.343,51,0.16,0
2009-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.050,1,0.345,51,0.16,0
2009-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.050,1,0.346,51,0.16,0
2009-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.108,1,0.050,1,0.347,2,0.16,0
2009-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.050,1,0.346,51,0.16,0
2009-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.050,1,0.344,51,0.16,0
2009-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.108,1,0.050,1,0.343,51,0.16,0
2009-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.050,1,0.342,51,0.16,0
2009-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.050,1,0.341,51,0.16,0
2009-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.108,1,0.050,1,0.339,51,0.16,0
2009-01-03,8:00,87.4,121.3,36,790,2,0,8,63,0,15,0,0,8,8,24,15,27,7,24,8,10,19,16,7,10,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.170,1,0.338,51,0.16,0
2009-01-03,9:00,80.1,129.1,243,1415,125,0,8,378,0,15,60,0,8,94,24,168,27,65,24,105,10,294,16,55,10,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.170,1,0.337,51,0.16,0
2009-01-03,10:00,71.7,140.4,444,1415,274,0,8,594,0,15,88,0,8,226,24,412,27,97,24,250,10,529,16,84,10,-9900,99,-9900,99,-9900,99,0.8,3,0.108,1,0.170,1,0.335,51,0.16,0
2009-01-03,11:00,65.2,153.5,592,1415,375,0,8,571,0,15,136,0,8,345,24,568,27,107,24,375,10,644,16,106,10,-9900,99,-9900,99,-9900,99,0.8,51,0.108,1,0.170,1,0.334,51,0.16,0
2009-01-03,12:00,61.4,168.4,678,1415,397,0,8,437,0,15,188,0,8,387,24,318,27,234,24,451,10,696,16,118,10,-9900,99,-9900,99,-9900,99,0.8,51,0.108,1,0.170,1,0.333,51,0.16,0
2009-01-03,13:00,60.6,184.1,695,1415,417,0,8,462,0,15,190,0,8,230,24,150,27,156,24,467,10,706,16,120,10,-9900,99,-9900,99,-9900,99,0.8,3,0.108,1,0.170,1,0.332,51,0.16,0
2009-01-03,14:00,63.0,199.5,642,1415,376,0,8,446,0,15,174,0,8,280,24,215,27,183,24,421,10,679,16,113,10,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.170,1,0.330,51,0.16,0
2009-01-03,15:00,68.3,213.6,523,1415,286,0,8,423,0,15,130,0,8,191,24,88,27,158,24,318,10,600,16,96,10,-9900,99,-9900,99,-9900,99,0.6,51,0.108,1,0.170,1,0.329,51,0.16,0
2009-01-03,16:00,75.9,225.7,345,1415,182,0,8,427,0,15,78,0,8,153,24,229,27,97,24,176,10,434,16,70,10,-9900,99,-9900,99,-9900,99,0.6,3,0.108,1,0.170,1,0.328,51,0.16,0
2009-01-03,17:00,84.9,236.2,125,1415,44,1,8,285,1,15,19,1,8,39,24,26,27,37,24,41,10,113,16,31,10,-9900,99,-9900,99,-9900,99,0.6,51,0.108,1,0.170,1,0.326,51,0.16,0
2009-01-03,18:00,89.8,241.1,0,59,0,1,8,2,1,15,0,1,8,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,0.6,51,0.108,1,0.170,1,0.325,51,0.16,0
2009-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.108,1,0.170,1,0.324,51,0.16,0
2009-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.170,1,0.322,51,0.16,0
2009-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.170,1,0.321,51,0.16,0
2009-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.108,1,0.170,1,0.320,51,0.16,0
2009-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.170,1,0.319,51,0.16,0
2009-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.108,1,0.170,1,0.317,51,0.16,0
2009-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.108,1,0.170,1,0.316,2,0.16,0
2009-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.108,1,0.170,1,0.314,51,0.16,0
2009-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.170,1,0.313,51,0.16,0
2009-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.108,1,0.170,1,0.311,51,0.16,0
2009-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.170,1,0.309,51,0.16,0
2009-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.170,1,0.307,51,0.16,0
2009-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.108,1,0.170,1,0.306,51,0.16,0
2009-01-04,8:00,87.4,121.2,36,790,2,0,8,32,0,15,1,0,8,10,24,57,27,8,24,10,10,68,16,7,10,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.094,1,0.304,51,0.16,0
2009-01-04,9:00,80.1,129.0,244,1415,110,0,8,236,0,15,70,0,8,119,24,430,27,45,24,121,10,455,16,43,10,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.094,1,0.302,51,0.16,0
2009-01-04,10:00,71.7,140.3,445,1415,235,0,8,359,0,15,122,0,8,217,24,434,27,81,24,275,10,677,16,62,10,-9900,99,-9900,99,-9900,99,0.7,3,0.108,1,0.094,1,0.301,51,0.16,0
2009-01-04,11:00,65.2,153.4,594,1415,389,0,8,573,0,15,149,0,8,348,24,517,27,131,24,402,10,776,16,76,10,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.094,1,0.299,51,0.16,0
2009-01-04,12:00,61.3,168.2,680,1415,417,0,8,476,0,15,189,0,8,439,24,654,27,125,24,478,10,819,16,84,10,-9900,99,-9900,99,-9900,99,0.8,51,0.108,1,0.094,1,0.297,51,0.16,0
2009-01-04,13:00,60.5,184.0,697,1415,290,0,8,117,0,15,232,0,8,450,24,466,27,220,24,493,10,826,16,86,10,-9900,99,-9900,99,-9900,99,0.8,3,0.108,1,0.094,1,0.296,51,0.16,0
2009-01-04,14:00,62.9,199.5,645,1415,369,0,8,384,0,15,194,0,8,372,24,434,27,174,24,446,10,800,16,81,10,-9900,99,-9900,99,-9900,99,0.8,51,0.108,1,0.094,1,0.294,51,0.16,0
2009-01-04,15:00,68.2,213.5,526,1415,325,0,8,485,0,15,145,0,8,315,24,527,27,119,24,342,10,732,16,70,10,-9900,99,-9900,99,-9900,99,0.8,51,0.108,1,0.094,1,0.292,51,0.16,0
2009-01-04,16:00,75.7,225.7,349,1415,170,0,8,309,0,15,94,0,8,178,24,391,27,82,24,197,10,585,16,53,10,-9900,99,-9900,99,-9900,99,0.9,3,0.108,1,0.094,1,0.290,51,0.16,0
2009-01-04,17:00,84.8,236.2,128,1415,42,1,8,206,1,15,23,1,8,47,24,119,27,36,24,50,10,248,16,27,10,-9900,99,-9900,99,-9900,99,1.0,51,0.108,1,0.094,1,0.289,51,0.16,0
2009-01-04,18:00,89.8,241.2,0,83,0,1,8,3,1,15,0,1,8,0,24,2,27,0,24,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,1.1,51,0.108,1,0.094,1,0.287,51,0.16,0
2009-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.108,1,0.094,1,0.285,51,0.16,0
2009-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.108,1,0.094,1,0.284,51,0.16,0
2009-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.108,1,0.094,1,0.282,51,0.16,0
2009-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.094,1,0.280,51,0.16,0
2009-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.094,1,0.278,51,0.16,0
2009-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.094,1,0.277,51,0.16,0
2009-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.094,1,0.275,2,0.16,0
2009-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.094,1,0.275,51,0.16,0
2009-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.094,1,0.274,51,0.16,0
2009-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.094,1,0.274,51,0.16,0
2009-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.094,1,0.273,51,0.16,0
2009-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.108,1,0.094,1,0.273,51,0.16,0
2009-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.094,1,0.272,51,0.16,0
2009-01-05,8:00,87.4,121.0,36,790,3,1,8,0,1,15,3,1,8,5,24,0,27,5,24,9,10,43,16,7,10,-9900,99,-9900,99,-9900,99,2.8,51,0.108,1,0.118,1,0.272,51,0.16,0
2009-01-05,9:00,80.1,128.8,244,1415,46,0,8,0,0,15,46,0,8,35,25,0,28,35,25,112,10,377,16,47,10,-9900,99,-9900,99,-9900,99,2.9,51,0.108,1,0.118,1,0.271,51,0.16,0
2009-01-05,10:00,71.6,140.1,446,1415,109,0,8,2,0,15,108,0,8,76,24,0,27,76,24,257,10,595,16,70,10,-9900,99,-9900,99,-9900,99,3.1,3,0.108,1,0.118,1,0.271,51,0.16,0
2009-01-05,11:00,65.1,153.2,595,1415,72,0,8,0,0,15,72,0,8,112,24,0,27,112,24,380,10,697,16,86,10,-9900,99,-9900,99,-9900,99,3.0,51,0.108,1,0.118,1,0.270,51,0.16,0
2009-01-05,12:00,61.2,168.1,682,1415,79,0,8,0,0,15,79,0,8,133,25,0,28,133,25,454,10,743,16,96,10,-9900,99,-9900,99,-9900,99,2.9,51,0.108,1,0.118,1,0.270,51,0.16,0
2009-01-05,13:00,60.3,183.9,700,1415,116,0,8,0,0,15,116,0,8,97,25,0,28,97,25,470,10,752,16,98,10,-9900,99,-9900,99,-9900,99,2.8,3,0.108,1,0.118,1,0.269,51,0.16,0
2009-01-05,14:00,62.7,199.4,648,1415,77,0,8,0,0,15,77,0,8,87,25,0,28,87,25,426,10,729,16,92,10,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.118,1,0.269,51,0.16,0
2009-01-05,15:00,68.0,213.5,529,1415,77,0,8,0,0,15,77,0,8,67,25,0,28,67,25,327,10,663,16,79,10,-9900,99,-9900,99,-9900,99,2.5,51,0.108,1,0.118,1,0.268,51,0.16,0
2009-01-05,16:00,75.6,225.7,353,1415,94,0,8,0,0,15,94,0,8,39,24,0,27,39,24,188,10,516,16,60,10,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.118,1,0.268,51,0.16,0
2009-01-05,17:00,84.6,236.2,132,1415,24,1,8,0,1,15,24,1,8,16,25,0,28,16,25,48,10,196,16,30,10,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.118,1,0.267,51,0.16,0
