YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2003-01-01,11:00,65.4,153.9,590,1415,368,0,8,584,0,15,125,0,8,185,24,143,27,125,24,374,10,676,16,92,10,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,12:00,61.5,168.7,674,1415,437,0,8,630,0,15,137,0,8,353,24,377,27,174,24,446,10,722,16,102,10,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,13:00,60.8,184.4,690,1415,420,0,8,459,0,15,197,0,8,400,24,531,27,142,24,460,10,729,16,104,10,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,14:00,63.3,199.8,635,1415,300,0,8,184,0,15,217,0,8,344,24,420,27,155,24,412,10,701,16,98,10,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,15:00,68.6,213.7,515,1415,289,0,8,411,0,15,139,0,8,193,24,310,27,80,24,311,10,625,16,83,10,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,16:00,76.2,225.8,337,1415,185,0,8,419,0,15,85,0,8,107,24,100,27,83,24,173,10,466,16,62,10,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,17:00,85.3,236.2,116,1415,33,1,8,206,1,15,15,1,8,27,10,8,16,26,10,39,10,140,16,27,10,-9900,99,-9900,99,-9900,99,2.4,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,18:00,90.0,240.9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.108,1,0.134,1,0.273,1,0.16,0
2003-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.108,1,0.134,1,0.262,1,0.16,0
2003-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.134,1,0.262,1,0.16,0
2003-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.134,1,0.262,1,0.16,0
2003-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.134,1,0.262,1,0.16,0
2003-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.134,1,0.262,1,0.16,0
2003-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.134,1,0.262,1,0.16,0
2003-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.134,1,0.262,1,0.16,0
2003-01-02,8:00,87.4,121.6,36,790,1,0,8,0,0,15,1,0,8,8,10,4,16,8,10,8,10,11,16,8,10,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,9:00,80.1,129.3,243,1415,68,0,8,32,0,15,63,0,8,83,10,103,16,65,10,100,10,242,16,58,10,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,10:00,71.7,140.6,443,1415,52,0,8,0,0,15,52,0,8,175,10,126,16,135,10,239,10,468,16,92,10,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,11:00,65.3,153.8,591,1415,129,0,8,0,0,15,129,0,8,310,10,381,16,151,10,359,10,583,16,116,10,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,12:00,61.5,168.6,676,1415,164,0,8,2,0,15,163,0,8,383,10,306,16,237,10,432,10,634,16,129,10,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,13:00,60.7,184.3,692,1415,236,0,8,35,0,15,219,0,8,355,10,237,16,239,10,446,10,643,16,132,10,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,14:00,63.2,199.7,638,1415,298,0,8,174,0,15,220,0,8,241,10,31,16,227,10,400,10,613,16,124,10,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,15:00,68.5,213.6,518,1415,175,0,8,49,0,15,157,0,8,171,10,87,16,139,10,299,10,532,16,104,10,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,16:00,76.1,225.7,340,1415,115,0,8,39,0,15,106,0,8,140,10,170,16,99,10,163,10,365,16,75,10,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,17:00,85.1,236.2,120,1415,21,1,8,19,1,15,19,1,8,35,10,64,16,30,10,37,10,74,16,31,10,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,18:00,89.9,241.0,0,35,0,0,8,0,0,15,0,0,8,0,10,0,16,0,10,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.108,1,0.200,1,0.262,1,0.16,0
2003-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.200,1,0.293,1,0.16,0
2003-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.200,1,0.293,1,0.16,0
2003-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.200,1,0.293,1,0.16,0
2003-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.200,1,0.293,1,0.16,0
2003-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.200,1,0.293,1,0.16,0
2003-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.200,1,0.293,1,0.16,0
2003-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.200,1,0.293,1,0.16,0
2003-01-03,8:00,87.4,121.4,36,790,2,0,8,37,0,15,0,0,8,11,10,110,16,7,10,12,10,129,16,6,10,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,9:00,80.1,129.2,243,1415,122,0,8,338,0,15,64,0,8,117,10,477,16,35,10,127,10,547,16,33,10,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,10:00,71.7,140.5,444,1415,269,0,8,467,0,15,123,0,8,277,10,737,16,46,10,277,10,737,16,46,10,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,11:00,65.3,153.6,592,1415,305,0,8,272,0,15,191,0,8,347,10,693,16,57,10,400,10,821,16,57,10,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,12:00,61.4,168.4,677,1415,286,0,8,126,0,15,226,0,8,383,10,371,16,205,10,473,10,857,16,63,10,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,13:00,60.6,184.2,694,1415,416,0,8,433,0,15,204,0,8,384,10,424,16,177,10,487,10,864,16,64,10,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,14:00,63.1,199.6,640,1415,340,0,8,329,0,15,191,0,8,229,10,325,16,82,10,443,10,845,16,60,10,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,15:00,68.4,213.6,521,1415,261,0,8,285,0,15,156,0,8,229,10,216,16,149,10,343,10,790,16,52,10,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,16:00,75.9,225.7,344,1415,214,0,8,371,0,15,124,0,8,168,10,378,16,76,10,201,10,665,16,39,10,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,17:00,85.0,236.2,123,1415,51,1,8,247,1,15,29,1,8,52,10,352,16,21,10,52,10,352,16,21,10,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,18:00,89.8,241.0,0,35,0,1,8,1,1,15,0,1,8,0,10,4,16,0,10,0,10,5,16,0,10,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.9,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,3,0.108,1,0.053,1,0.293,1,0.16,0
2003-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,3,0.108,1,0.053,1,0.285,1,0.16,0
2003-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,3,0.108,1,0.053,1,0.285,1,0.16,0
2003-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.053,1,0.285,1,0.16,0
2003-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.053,1,0.285,1,0.16,0
2003-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,3,0.108,1,0.053,1,0.285,1,0.16,0
2003-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.108,1,0.053,1,0.285,1,0.16,0
2003-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,3,0.108,1,0.053,1,0.285,1,0.16,0
2003-01-04,8:00,87.4,121.3,36,790,2,0,8,43,0,15,0,0,8,8,10,15,16,7,10,8,10,24,16,7,10,-9900,99,-9900,99,-9900,99,2.9,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,9:00,80.1,129.0,243,1415,120,0,8,339,0,15,62,0,8,79,10,140,16,55,10,106,10,309,16,53,10,-9900,99,-9900,99,-9900,99,2.9,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,10:00,71.7,140.3,444,1415,277,0,8,508,0,15,118,0,8,233,10,407,16,105,10,248,10,533,16,80,10,-9900,99,-9900,99,-9900,99,2.8,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,11:00,65.2,153.5,593,1415,291,0,8,213,0,15,202,0,8,308,10,399,16,141,10,368,10,641,16,100,10,-9900,99,-9900,99,-9900,99,2.9,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,12:00,61.3,168.3,679,1415,413,0,8,430,0,15,207,0,8,261,10,210,16,161,10,441,10,689,16,111,10,-9900,99,-9900,99,-9900,99,2.9,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,13:00,60.5,184.1,696,1415,310,0,8,153,0,15,235,0,8,224,10,56,16,197,10,456,10,697,16,113,10,-9900,99,-9900,99,-9900,99,3.0,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,14:00,63.0,199.5,643,1415,382,0,8,435,0,15,184,0,8,209,10,79,16,174,10,411,10,670,16,106,10,-9900,99,-9900,99,-9900,99,2.9,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,15:00,68.2,213.5,524,1415,319,0,8,460,0,15,149,0,8,214,10,172,16,151,10,311,10,595,16,91,10,-9900,99,-9900,99,-9900,99,2.9,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,16:00,75.8,225.7,347,1415,150,0,8,150,0,15,113,0,8,148,10,311,16,71,10,175,10,439,16,67,10,-9900,99,-9900,99,-9900,99,2.8,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,17:00,84.9,236.2,126,1415,37,1,8,100,1,15,28,1,8,42,10,129,16,31,10,42,10,129,16,31,10,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,18:00,89.8,241.1,0,59,0,1,8,1,1,15,0,1,8,0,10,0,16,0,10,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,2.6,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.108,1,0.152,1,0.285,1,0.16,0
2003-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.108,1,0.152,1,0.272,1,0.16,0
2003-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.152,1,0.272,1,0.16,0
2003-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.152,1,0.272,1,0.16,0
2003-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.152,1,0.272,1,0.16,0
2003-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.152,1,0.272,1,0.16,0
2003-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.152,1,0.272,1,0.16,0
2003-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.152,1,0.272,1,0.16,0
2003-01-05,8:00,87.4,121.1,36,790,1,0,8,18,0,15,0,0,8,4,10,0,16,4,10,8,10,22,16,7,10,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.160,1,0.272,1,0.16,0
2003-01-05,9:00,80.1,128.9,244,1415,133,0,8,355,0,15,72,0,8,28,24,0,27,28,24,106,10,302,16,54,10,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.160,1,0.272,1,0.16,0
2003-01-05,10:00,71.7,140.2,445,1415,255,0,8,423,0,15,122,0,8,50,24,0,27,50,24,249,10,529,16,82,10,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.160,1,0.272,1,0.16,0
2003-01-05,11:00,65.2,153.3,594,1415,406,0,8,677,0,15,122,0,8,75,24,0,27,75,24,372,10,642,16,103,10,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.160,1,0.272,1,0.16,0
2003-01-05,12:00,61.2,168.2,681,1415,491,0,8,785,0,15,114,0,8,421,10,522,16,170,10,448,10,693,16,114,10,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.160,1,0.272,1,0.16,0
2003-01-05,13:00,60.4,184.0,699,1415,498,0,8,730,0,15,138,0,8,464,10,704,16,117,10,464,10,704,16,117,10,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.160,1,0.272,1,0.16,0
2003-01-05,14:00,62.8,199.4,646,1415,386,0,8,480,0,15,167,0,8,418,10,675,16,110,10,418,10,675,16,110,10,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.160,1,0.272,1,0.16,0
2003-01-05,15:00,68.1,213.5,528,1415,294,0,8,440,0,15,130,0,8,317,10,599,16,94,10,317,10,599,16,94,10,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.160,1,0.272,1,0.16,0
2003-01-05,16:00,75.6,225.7,351,1415,166,0,8,285,0,15,95,0,8,178,10,439,16,69,10,178,10,439,16,69,10,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.160,1,0.272,1,0.16,0
2003-01-05,17:00,84.7,236.2,130,1415,41,1,8,190,1,15,23,1,8,44,24,129,27,32,24,44,10,129,16,32,10,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.160,1,0.272,1,0.16,0
