YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-01-03,12:00,61.4,168.4,678,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,298,24,148,27,227,24,462,10,776,16,90,10,-9900,99,-9900,99,-9900,99,1.5,51,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-03,13:00,60.6,184.2,694,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,185,24,98,27,137,24,476,10,784,16,92,10,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-03,14:00,63.0,199.6,641,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,267,24,301,27,130,24,430,10,758,16,87,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-03,15:00,68.3,213.6,522,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,247,24,327,27,127,24,328,10,687,16,74,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-03,16:00,75.9,225.7,345,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,154,24,166,27,113,24,187,10,536,16,56,10,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-03,17:00,85.0,236.2,124,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,44,24,144,27,32,24,45,10,205,16,27,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-03,18:00,89.9,241.1,0,59,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,2,27,0,24,0,10,2,16,0,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-03,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.107,1,0.298,51,0.16,0
2010-01-03,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.107,1,0.298,51,0.16,0
2010-01-03,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.107,1,0.298,51,0.16,0
2010-01-03,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.107,1,0.298,51,0.16,0
2010-01-03,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.107,1,0.298,51,0.16,0
2010-01-03,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.107,1,0.298,51,0.16,0
2010-01-04,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.107,1,0.298,2,0.16,0
2010-01-04,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.107,1,0.298,51,0.16,0
2010-01-04,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.107,1,0.298,51,0.16,0
2010-01-04,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-04,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-04,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-04,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.107,1,0.297,51,0.16,0
2010-01-04,8:00,87.4,121.2,36,790,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,10,28,22,31,9,28,12,10,115,16,7,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.060,1,0.296,51,0.16,0
2010-01-04,9:00,80.1,129.0,244,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,117,28,233,31,77,28,126,10,531,16,35,10,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.296,51,0.16,0
2010-01-04,10:00,71.7,140.3,445,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,239,28,484,31,87,28,278,10,729,16,49,10,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.060,1,0.296,51,0.16,0
2010-01-04,11:00,65.2,153.4,593,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,386,28,660,31,109,28,402,10,815,16,60,10,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.296,51,0.16,0
2010-01-04,12:00,61.3,168.3,680,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,461,28,821,31,66,28,476,10,852,16,67,10,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.295,51,0.16,0
2010-01-04,13:00,60.5,184.0,697,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,485,24,758,27,112,24,491,10,859,16,68,10,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.060,1,0.295,51,0.16,0
2010-01-04,14:00,62.9,199.5,644,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,387,24,642,27,94,24,446,10,838,16,64,10,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.295,51,0.16,0
2010-01-04,15:00,68.2,213.5,525,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,304,24,628,27,71,24,345,10,779,16,55,10,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.295,51,0.16,0
2010-01-04,16:00,75.7,225.7,348,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,198,24,565,27,58,24,202,10,650,16,42,10,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.060,1,0.294,51,0.16,0
2010-01-04,17:00,84.8,236.2,128,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,39,24,188,27,22,24,53,10,337,16,23,10,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.294,51,0.16,0
2010-01-04,18:00,89.8,241.2,0,83,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,24,7,27,0,24,0,10,9,16,0,10,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.294,51,0.16,0
2010-01-04,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.060,1,0.294,51,0.16,0
2010-01-04,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.293,51,0.16,0
2010-01-04,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.060,1,0.293,51,0.16,0
2010-01-04,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.108,1,0.060,1,0.293,51,0.16,0
2010-01-04,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.060,1,0.293,51,0.16,0
2010-01-04,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.292,51,0.16,0
2010-01-05,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.060,1,0.292,2,0.16,0
2010-01-05,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.293,51,0.16,0
2010-01-05,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.060,1,0.293,51,0.16,0
2010-01-05,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.060,1,0.294,51,0.16,0
2010-01-05,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.060,1,0.294,51,0.16,0
2010-01-05,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.060,1,0.295,51,0.16,0
