YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2005-01-01,11:00,65.3,153.8,590,1415,312,0,8,211,0,15,224,0,8,238,10,198,16,156,10,406,10,833,16,58,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,12:00,61.5,168.7,675,1415,78,0,8,0,0,15,78,0,8,301,10,289,16,163,10,479,10,869,16,65,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,13:00,60.8,184.4,691,1415,395,0,8,265,0,15,266,0,8,220,10,119,16,162,10,493,10,875,16,66,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,14:00,63.3,199.7,637,1415,200,0,8,33,0,15,185,0,8,431,10,700,16,116,10,446,10,854,16,62,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,15:00,68.6,213.7,516,1415,216,0,8,131,0,15,168,0,8,185,10,133,16,136,10,343,10,795,16,53,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,16:00,76.1,225.8,339,1415,169,0,8,247,0,15,110,0,8,154,10,166,16,114,10,199,10,663,16,40,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,17:00,85.2,236.2,118,1415,30,1,8,122,1,15,20,1,8,17,10,0,16,17,10,50,10,339,16,21,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,18:00,89.9,240.9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.056,1,0.251,2,0.16,0
2005-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.056,1,0.314,2,0.16,0
2005-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.056,1,0.314,2,0.16,0
2005-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.056,1,0.314,2,0.16,0
2005-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.056,1,0.314,2,0.16,0
2005-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.056,1,0.314,2,0.16,0
2005-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.056,1,0.314,2,0.16,0
2005-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.056,1,0.314,2,0.16,0
2005-01-02,8:00,87.4,121.5,36,790,2,1,8,0,1,15,2,1,8,5,10,0,16,5,10,10,10,55,16,7,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,9:00,80.1,129.3,243,1415,27,0,8,0,0,15,27,0,8,35,10,0,16,35,10,116,10,416,16,44,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,10:00,71.7,140.6,443,1415,47,0,8,0,0,15,47,0,8,77,10,0,16,77,10,265,10,637,16,65,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,11:00,65.3,153.7,591,1415,79,0,8,0,0,15,79,0,8,112,10,0,16,112,10,388,10,737,16,80,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,12:00,61.4,168.5,676,1415,90,0,8,0,0,15,90,0,8,134,10,0,16,134,10,462,10,781,16,89,10,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,13:00,60.7,184.2,693,1415,105,0,8,0,0,15,105,0,8,138,10,0,16,138,10,476,10,788,16,90,10,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,14:00,63.1,199.6,639,1415,102,0,8,0,0,15,102,0,8,124,10,0,16,124,10,429,10,762,16,85,10,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,15:00,68.4,213.6,519,1415,101,0,8,0,0,15,101,0,8,95,10,0,16,95,10,327,10,692,16,73,10,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,16:00,76.0,225.7,342,1415,62,0,8,0,0,15,62,0,8,54,10,0,16,54,10,185,10,540,16,55,10,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,17:00,85.1,236.2,121,1415,15,1,8,0,1,15,15,1,8,20,10,0,16,20,10,44,10,205,16,27,10,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,18:00,89.9,241.0,0,35,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,1,16,0,10,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.314,2,0.16,0
2005-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.354,2,0.16,0
2005-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.354,2,0.16,0
2005-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.354,2,0.16,0
2005-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.354,2,0.16,0
2005-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.105,1,0.354,2,0.16,0
2005-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.105,1,0.354,2,0.16,0
2005-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.105,1,0.354,2,0.16,0
2005-01-03,8:00,87.4,121.4,36,790,1,0,8,13,0,15,0,0,8,8,11,21,16,7,11,10,10,70,16,7,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,9:00,80.1,129.1,243,1415,51,0,8,0,0,15,51,0,8,111,10,150,16,85,10,119,10,452,16,41,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,10:00,71.7,140.4,444,1415,197,0,8,166,0,15,145,0,8,112,10,91,16,83,10,269,10,668,16,60,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,11:00,65.2,153.5,592,1415,275,0,8,172,0,15,203,0,8,268,10,119,16,218,10,394,10,764,16,74,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,12:00,61.4,168.4,678,1415,149,0,8,0,0,15,149,0,8,149,10,73,16,114,10,468,10,806,16,81,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,13:00,60.6,184.1,695,1415,334,0,8,207,0,15,232,0,8,290,10,109,16,237,10,482,10,814,16,83,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,14:00,63.0,199.5,642,1415,311,0,8,200,0,15,220,0,8,329,10,283,16,201,10,436,10,790,16,78,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,15:00,68.3,213.6,523,1415,160,0,8,20,0,15,153,0,8,192,10,63,16,168,10,334,10,723,16,67,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,16:00,75.9,225.7,345,1415,84,0,8,0,0,15,84,0,8,123,10,146,16,88,10,192,10,579,16,51,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,17:00,84.9,236.2,125,1415,20,1,8,0,1,15,20,1,8,35,10,126,16,24,10,47,10,246,16,26,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,18:00,89.8,241.1,0,59,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,2,16,0,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.354,2,0.16,0
2005-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.325,2,0.16,0
2005-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.090,1,0.325,2,0.16,0
2005-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.090,1,0.325,2,0.16,0
2005-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.108,1,0.090,1,0.325,2,0.16,0
2005-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.108,1,0.090,1,0.325,2,0.16,0
2005-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.090,1,0.325,2,0.16,0
2005-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.090,1,0.325,2,0.16,0
2005-01-04,8:00,87.4,121.2,36,790,2,0,8,44,0,15,0,0,8,7,10,4,16,7,10,8,10,19,16,7,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,9:00,80.1,129.0,244,1415,99,0,8,169,0,15,70,0,8,60,10,53,16,51,10,105,10,292,16,54,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,10:00,71.7,140.3,445,1415,151,0,8,61,0,15,132,0,8,241,10,322,16,139,10,248,10,522,16,84,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,11:00,65.2,153.4,594,1415,132,0,8,0,0,15,132,0,8,131,10,34,16,117,10,372,10,636,16,105,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,12:00,61.3,168.2,680,1415,371,0,8,293,0,15,230,0,8,225,10,39,16,206,10,447,10,686,16,117,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,13:00,60.5,184.0,697,1415,241,0,8,54,0,15,214,0,8,274,10,60,16,244,10,462,10,695,16,119,10,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,14:00,62.9,199.5,645,1415,432,0,8,543,0,15,185,0,8,244,10,74,16,210,10,416,10,667,16,112,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,15:00,68.2,213.5,526,1415,346,0,8,509,0,15,157,0,8,218,10,145,16,164,10,315,10,589,16,96,10,-9900,99,-9900,99,-9900,99,1.4,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,16:00,75.7,225.7,349,1415,126,0,8,89,0,15,104,0,8,148,10,171,16,106,10,175,10,427,16,70,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,17:00,84.8,236.2,128,1415,31,1,8,59,1,15,26,1,8,31,10,17,16,30,10,42,10,116,16,31,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,18:00,89.8,241.2,0,83,0,1,8,1,1,15,0,1,8,0,10,0,16,0,10,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.168,1,0.325,2,0.16,0
2005-01-05,8:00,87.4,121.0,36,790,4,1,8,3,1,15,4,1,8,9,10,32,16,8,10,13,10,146,16,6,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.046,1,0.325,2,0.16,0
2005-01-05,9:00,80.1,128.8,244,1415,62,0,8,13,0,15,60,0,8,84,10,72,16,71,10,130,10,580,16,31,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.046,1,0.325,2,0.16,0
2005-01-05,10:00,71.6,140.1,446,1415,144,0,8,33,0,15,134,0,8,164,10,109,16,129,10,285,10,768,16,44,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.046,1,0.325,2,0.16,0
2005-01-05,11:00,65.1,153.2,595,1415,68,0,8,0,0,15,68,0,8,338,10,364,16,185,10,411,10,850,16,53,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.046,1,0.325,2,0.16,0
2005-01-05,12:00,61.2,168.1,682,1415,164,0,8,2,0,15,163,0,8,207,10,146,16,136,10,486,10,885,16,59,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.046,1,0.325,2,0.16,0
2005-01-05,13:00,60.4,183.9,700,1415,89,0,8,0,0,15,89,0,8,334,10,171,16,249,10,502,10,892,16,60,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.046,1,0.325,2,0.16,0
2005-01-05,14:00,62.7,199.4,648,1415,76,0,8,0,0,15,76,0,8,205,10,172,16,126,10,457,10,873,16,57,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.046,1,0.325,2,0.16,0
2005-01-05,15:00,68.0,213.5,529,1415,73,0,8,0,0,15,73,0,8,110,10,0,16,110,10,355,10,819,16,49,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.046,1,0.325,2,0.16,0
2005-01-05,16:00,75.6,225.7,353,1415,106,0,8,25,0,15,100,0,8,111,10,106,16,85,10,211,10,698,16,37,10,-9900,99,-9900,99,-9900,99,1.2,3,0.108,1,0.046,1,0.325,2,0.16,0
2005-01-05,17:00,84.6,236.2,132,1415,27,1,8,17,1,15,25,1,8,20,10,0,16,20,10,58,10,399,16,21,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.046,1,0.325,2,0.16,0
