YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2007-01-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.050,1,0.274,51,0.16,0
2007-01-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.050,1,0.273,51,0.16,0
2007-01-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.050,1,0.272,51,0.16,0
2007-01-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.108,1,0.050,1,0.272,51,0.16,0
2007-01-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.050,1,0.271,2,0.16,0
2007-01-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.108,1,0.050,1,0.271,51,0.16,0
2007-01-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.050,1,0.271,51,0.16,0
2007-01-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,3,0.108,1,0.050,1,0.271,51,0.16,0
2007-01-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.050,1,0.271,51,0.16,0
2007-01-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.050,1,0.271,51,0.16,0
2007-01-02,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.050,1,0.271,51,0.16,0
2007-01-02,8:00,87.4,121.6,36,790,1,0,8,0,0,15,1,0,8,7,24,2,27,7,24,9,10,26,16,7,10,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,9:00,80.1,129.3,243,1415,94,0,8,141,0,15,70,0,8,72,24,15,27,70,24,107,10,315,16,52,10,-9900,99,-9900,99,-9900,99,2.5,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,10:00,71.7,140.6,443,1415,123,0,8,18,0,15,117,0,8,98,24,79,27,73,24,248,10,538,16,80,10,-9900,99,-9900,99,-9900,99,2.6,3,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,11:00,65.3,153.8,591,1415,359,0,8,447,0,15,173,0,8,201,24,1,27,201,24,369,10,646,16,99,10,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,12:00,61.5,168.6,676,1415,404,0,8,470,0,15,180,0,8,206,24,69,27,173,24,441,10,694,16,110,10,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,13:00,60.7,184.3,692,1415,444,0,8,528,0,15,186,0,8,326,24,1,27,325,24,455,10,702,16,112,10,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,14:00,63.2,199.7,638,1415,320,0,8,228,0,15,217,0,8,221,24,111,27,170,24,410,10,676,16,105,10,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,15:00,68.5,213.6,518,1415,172,0,8,54,0,15,152,0,8,133,24,76,27,105,24,310,10,603,16,89,10,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,16:00,76.1,225.8,340,1415,172,0,8,258,0,15,110,0,8,82,24,37,27,73,24,173,10,444,16,66,10,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,17:00,85.1,236.2,120,1415,31,1,8,128,1,15,20,1,8,31,24,13,27,30,24,39,10,124,16,29,10,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,18:00,89.9,241.0,0,35,0,0,8,0,0,15,0,0,8,0,24,0,27,0,24,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,2.0,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,3,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.151,1,0.271,51,0.16,0
2007-01-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.151,1,0.271,2,0.16,0
2007-01-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,51,0.108,1,0.151,1,0.272,51,0.16,0
2007-01-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.151,1,0.273,51,0.16,0
2007-01-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,3,0.108,1,0.151,1,0.274,51,0.16,0
2007-01-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.151,1,0.275,51,0.16,0
2007-01-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.108,1,0.151,1,0.275,51,0.16,0
2007-01-03,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.108,1,0.151,1,0.276,51,0.16,0
2007-01-03,8:00,87.4,121.4,36,790,1,0,8,0,0,15,1,0,8,4,25,0,28,4,25,11,10,102,16,7,10,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.068,1,0.277,51,0.16,0
2007-01-03,9:00,80.1,129.2,243,1415,77,0,8,52,0,15,68,0,8,49,25,0,28,49,25,124,10,509,16,37,10,-9900,99,-9900,99,-9900,99,1.8,51,0.108,1,0.068,1,0.278,51,0.16,0
2007-01-03,10:00,71.7,140.5,444,1415,130,0,8,19,0,15,124,0,8,84,24,0,27,84,24,275,10,709,16,52,10,-9900,99,-9900,99,-9900,99,1.9,3,0.108,1,0.068,1,0.279,51,0.16,0
2007-01-03,11:00,65.3,153.6,592,1415,133,0,8,0,0,15,133,0,8,120,25,0,28,120,25,397,10,796,16,64,10,-9900,99,-9900,99,-9900,99,2.0,51,0.108,1,0.068,1,0.280,51,0.16,0
2007-01-03,12:00,61.4,168.4,677,1415,140,0,8,0,0,15,140,0,8,141,25,0,28,141,25,469,10,833,16,71,10,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.068,1,0.281,51,0.16,0
2007-01-03,13:00,60.6,184.2,694,1415,251,0,8,64,0,15,220,0,8,145,25,0,28,145,25,483,10,838,16,72,10,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.068,1,0.281,51,0.16,0
2007-01-03,14:00,63.1,199.6,641,1415,117,0,8,0,0,15,117,0,8,132,24,0,27,132,24,437,10,816,16,68,10,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.068,1,0.282,51,0.16,0
2007-01-03,15:00,68.4,213.6,521,1415,304,0,8,400,0,15,157,0,8,103,24,0,27,103,24,336,10,755,16,58,10,-9900,99,-9900,99,-9900,99,2.2,51,0.108,1,0.068,1,0.283,51,0.16,0
2007-01-03,16:00,75.9,225.7,344,1415,149,0,8,206,0,15,99,0,8,61,24,0,27,61,24,195,10,621,16,44,10,-9900,99,-9900,99,-9900,99,2.2,3,0.108,1,0.068,1,0.284,51,0.16,0
2007-01-03,17:00,85.0,236.2,123,1415,36,1,8,137,1,15,24,1,8,17,24,0,27,17,24,50,10,300,16,23,10,-9900,99,-9900,99,-9900,99,2.3,51,0.108,1,0.068,1,0.285,51,0.16,0
2007-01-03,18:00,89.8,241.0,0,35,0,1,8,1,1,15,0,1,8,0,24,0,27,0,24,0,10,3,16,0,10,-9900,99,-9900,99,-9900,99,2.5,51,0.108,1,0.068,1,0.286,51,0.16,0
2007-01-03,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.068,1,0.287,51,0.16,0
2007-01-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.108,1,0.068,1,0.288,51,0.16,0
2007-01-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.108,1,0.068,1,0.289,51,0.16,0
2007-01-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.068,1,0.289,51,0.16,0
2007-01-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.068,1,0.290,51,0.16,0
2007-01-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.068,1,0.291,51,0.16,0
2007-01-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,3,0.108,1,0.068,1,0.292,2,0.16,0
2007-01-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.068,1,0.293,51,0.16,0
2007-01-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.068,1,0.294,51,0.16,0
2007-01-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,3,0.108,1,0.068,1,0.295,51,0.16,0
2007-01-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,51,0.108,1,0.068,1,0.296,51,0.16,0
2007-01-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,51,0.108,1,0.068,1,0.297,51,0.16,0
2007-01-04,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,3,0.108,1,0.068,1,0.298,51,0.16,0
2007-01-04,8:00,87.4,121.3,36,790,1,0,8,0,0,15,1,0,8,7,24,4,27,7,24,11,10,104,16,7,10,-9900,99,-9900,99,-9900,99,2.1,51,0.108,1,0.066,1,0.299,51,0.16,0
2007-01-04,9:00,80.1,129.0,243,1415,70,0,8,35,0,15,64,0,8,90,25,55,28,81,25,124,10,513,16,36,10,-9900,99,-9900,99,-9900,99,1.9,51,0.108,1,0.066,1,0.300,51,0.16,0
2007-01-04,10:00,71.7,140.3,444,1415,73,0,8,0,0,15,73,0,8,146,24,129,27,106,24,276,10,716,16,51,10,-9900,99,-9900,99,-9900,99,1.7,3,0.108,1,0.066,1,0.301,51,0.16,0
2007-01-04,11:00,65.2,153.5,593,1415,103,0,8,0,0,15,103,0,8,346,25,142,28,286,25,401,10,807,16,63,10,-9900,99,-9900,99,-9900,99,1.6,51,0.108,1,0.066,1,0.302,51,0.16,0
2007-01-04,12:00,61.3,168.3,679,1415,183,0,8,13,0,15,177,0,8,268,24,252,27,147,24,477,10,848,16,69,10,-9900,99,-9900,99,-9900,99,1.4,51,0.108,1,0.066,1,0.303,51,0.16,0
2007-01-04,13:00,60.5,184.1,696,1415,478,0,8,520,0,15,222,0,8,432,24,608,27,133,24,493,10,858,16,71,10,-9900,99,-9900,99,-9900,99,1.3,3,0.108,1,0.066,1,0.304,51,0.16,0
2007-01-04,14:00,62.9,199.5,643,1415,325,0,8,234,0,15,219,0,8,406,24,595,27,136,24,448,10,838,16,67,10,-9900,99,-9900,99,-9900,99,1.3,51,0.108,1,0.066,1,0.305,51,0.16,0
2007-01-04,15:00,68.2,213.5,524,1415,334,0,8,519,0,15,142,0,8,292,24,561,27,84,24,346,10,779,16,58,10,-9900,99,-9900,99,-9900,99,1.2,51,0.108,1,0.066,1,0.306,51,0.16,0
2007-01-04,16:00,75.8,225.7,347,1415,209,0,8,517,0,15,82,0,8,202,24,646,27,44,24,202,10,646,16,44,10,-9900,99,-9900,99,-9900,99,1.1,3,0.108,1,0.066,1,0.307,51,0.16,0
2007-01-04,17:00,84.9,236.2,127,1415,51,1,8,345,1,15,20,1,8,53,24,324,27,24,24,53,10,324,16,24,10,-9900,99,-9900,99,-9900,99,1.1,51,0.108,1,0.066,1,0.308,51,0.16,0
2007-01-04,18:00,89.8,241.1,0,59,0,1,8,4,1,15,0,1,8,0,24,5,27,0,24,0,10,5,16,0,10,-9900,99,-9900,99,-9900,99,1.0,51,0.108,1,0.066,1,0.309,51,0.16,0
2007-01-04,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.108,1,0.066,1,0.310,51,0.16,0
2007-01-04,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.066,1,0.311,51,0.16,0
2007-01-04,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.066,1,0.312,51,0.16,0
2007-01-04,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.108,1,0.066,1,0.313,51,0.16,0
2007-01-04,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.108,1,0.066,1,0.314,51,0.16,0
2007-01-04,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.108,1,0.066,1,0.315,51,0.16,0
2007-01-05,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,3,0.108,1,0.066,1,0.316,2,0.16,0
2007-01-05,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.066,1,0.316,51,0.16,0
2007-01-05,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.108,1,0.066,1,0.316,51,0.16,0
2007-01-05,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.108,1,0.066,1,0.316,51,0.16,0
2007-01-05,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.108,1,0.066,1,0.316,51,0.16,0
2007-01-05,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.108,1,0.066,1,0.315,51,0.16,0
2007-01-05,7:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.108,1,0.066,1,0.315,51,0.16,0
2007-01-05,8:00,87.4,121.1,36,790,2,0,8,50,0,15,0,0,8,8,24,24,27,7,24,8,10,24,16,7,10,-9900,99,-9900,99,-9900,99,0.6,51,0.108,1,0.156,1,0.315,51,0.16,0
2007-01-05,9:00,80.1,128.9,244,1415,127,0,8,393,0,15,60,0,8,108,24,321,27,53,24,108,10,321,16,53,10,-9900,99,-9900,99,-9900,99,0.6,51,0.108,1,0.156,1,0.315,51,0.16,0
2007-01-05,10:00,71.6,140.2,445,1415,259,0,8,497,0,15,103,0,8,256,24,556,27,81,24,256,10,556,16,81,10,-9900,99,-9900,99,-9900,99,0.7,3,0.108,1,0.156,1,0.315,51,0.16,0
2007-01-05,11:00,65.1,153.3,594,1415,380,0,8,622,0,15,119,0,8,382,24,668,27,101,24,382,10,668,16,101,10,-9900,99,-9900,99,-9900,99,0.7,51,0.108,1,0.156,1,0.315,51,0.16,0
2007-01-05,12:00,61.2,168.2,681,1415,427,0,8,585,0,15,146,0,8,427,24,645,27,117,24,458,10,718,16,113,10,-9900,99,-9900,99,-9900,99,0.8,51,0.108,1,0.156,1,0.315,51,0.16,0
2007-01-05,13:00,60.4,184.0,699,1415,419,0,8,489,0,15,178,0,8,446,24,648,27,126,24,473,10,725,16,115,10,-9900,99,-9900,99,-9900,99,0.9,3,0.108,1,0.156,1,0.315,51,0.16,0
2007-01-05,14:00,62.8,199.4,646,1415,367,0,8,427,0,15,172,0,8,402,24,642,27,109,24,426,10,695,16,108,10,-9900,99,-9900,99,-9900,99,0.9,51,0.108,1,0.156,1,0.314,51,0.16,0
2007-01-05,15:00,68.1,213.5,528,1415,291,0,8,436,0,15,128,0,8,308,24,565,27,97,24,322,10,616,16,92,10,-9900,99,-9900,99,-9900,99,1.0,51,0.108,1,0.156,1,0.314,51,0.16,0
2007-01-05,16:00,75.6,225.7,351,1415,191,0,8,418,0,15,87,0,8,171,24,383,27,76,24,181,10,454,16,68,10,-9900,99,-9900,99,-9900,99,1.0,3,0.108,1,0.156,1,0.314,51,0.16,0
2007-01-05,17:00,84.7,236.2,130,1415,47,1,8,279,1,15,21,1,8,42,24,101,27,33,24,44,10,135,16,32,10,-9900,99,-9900,99,-9900,99,1.1,51,0.108,1,0.156,1,0.314,51,0.16,0
