"Year","Month","Day","pm2.5","Time"
2011,12,4,266.458333333333,2011-12-04
2011,12,5,314.666666666667,2011-12-05
2011,12,6,244.041666666667,2011-12-06
2011,12,7,113.916666666667,2011-12-07
2011,12,8,10.8333333333333,2011-12-08
2011,12,9,18.6666666666667,2011-12-09
2011,12,10,36.5833333333333,2011-12-10
2011,12,11,83.7083333333333,2011-12-11
2011,12,12,49.4166666666667,2011-12-12
2011,12,13,156.916666666667,2011-12-13
2011,12,14,14.4583333333333,2011-12-14
2011,12,15,14.5,2011-12-15
2011,12,16,26.4166666666667,2011-12-16
2011,12,17,107.583333333333,2011-12-17
2011,12,18,52.125,2011-12-18
2011,12,19,62.7916666666667,2011-12-19
2011,12,20,84.375,2011-12-20
2011,12,21,21,2011-12-21
2011,12,22,30.4166666666667,2011-12-22
2011,12,23,54.625,2011-12-23
2011,12,24,43.3333333333333,2011-12-24
2011,12,25,85.625,2011-12-25
2011,12,26,145.833333333333,2011-12-26
2011,12,27,198.875,2011-12-27
2011,12,28,160.5,2011-12-28
2011,12,29,61.75,2011-12-29
2011,12,30,136.625,2011-12-30
2011,12,31,163.666666666667,2011-12-31
2012,1,1,72.25,2012-01-01
2012,1,2,63.4166666666667,2012-01-02
2012,1,3,14.7916666666667,2012-01-03
2012,1,4,33.8333333333333,2012-01-04
2012,1,5,117.208333333333,2012-01-05
2012,1,6,113.5,2012-01-06
2012,1,7,118,2012-01-07
2012,1,8,170.458333333333,2012-01-08
2012,1,9,176.75,2012-01-09
2012,1,10,231.791666666667,2012-01-10
2012,1,11,55.9583333333333,2012-01-11
2012,1,12,153.666666666667,2012-01-12
2012,1,13,60.75,2012-01-13
2012,1,14,87,2012-01-14
2012,1,17,327.615384615385,2012-01-17
2012,1,18,402.333333333333,2012-01-18
2012,1,19,428.541666666667,2012-01-19
2012,1,20,39.4166666666667,2012-01-20
2012,1,21,15.625,2012-01-21
2012,1,22,56.5416666666667,2012-01-22
2012,1,23,193.791666666667,2012-01-23
2012,1,24,19.4583333333333,2012-01-24
2012,1,25,67.4583333333333,2012-01-25
2012,1,26,107.125,2012-01-26
2012,1,27,72,2012-01-27
2012,1,28,90.75,2012-01-28
2012,1,29,43.2916666666667,2012-01-29
2012,1,30,119.625,2012-01-30
2012,1,31,71.5,2012-01-31
2012,2,1,18.9166666666667,2012-02-01
2012,2,2,29.875,2012-02-02
2012,2,3,68.9583333333333,2012-02-03
2012,2,4,39.5833333333333,2012-02-04
2012,2,5,133.541666666667,2012-02-05
2012,2,6,76,2012-02-06
2012,2,7,11.7083333333333,2012-02-07
2012,2,8,15.125,2012-02-08
2012,2,9,47.0416666666667,2012-02-09
2012,2,10,28.5416666666667,2012-02-10
2012,2,11,92,2012-02-11
2012,2,12,106.333333333333,2012-02-12
2012,2,13,212.125,2012-02-13
2012,2,14,100.458333333333,2012-02-14
2012,2,15,108.875,2012-02-15
2012,2,16,13.7083333333333,2012-02-16
2012,2,17,14.0416666666667,2012-02-17
2012,2,18,36.375,2012-02-18
2012,2,19,68.2083333333333,2012-02-19
2012,2,20,146.25,2012-02-20
2012,2,21,119.333333333333,2012-02-21
2012,2,22,162.583333333333,2012-02-22
2012,2,23,26.2916666666667,2012-02-23
2012,2,24,92.9166666666667,2012-02-24
2012,2,25,24.7916666666667,2012-02-25
2012,2,26,62.125,2012-02-26
2012,2,27,195.291666666667,2012-02-27
2012,2,28,204.75,2012-02-28
2012,2,29,229.277777777778,2012-02-29
2012,3,1,250.958333333333,2012-03-01
2012,3,2,121.375,2012-03-02
2012,3,3,93.0909090909091,2012-03-03
2012,3,4,131.75,2012-03-04
2012,3,5,165.416666666667,2012-03-05
2012,3,6,22.0416666666667,2012-03-06
2012,3,7,18.4782608695652,2012-03-07
2012,3,8,17.5833333333333,2012-03-08
2012,3,9,93.0833333333333,2012-03-09
2012,3,10,35.7083333333333,2012-03-10
2012,3,11,23.75,2012-03-11
2012,3,12,73.375,2012-03-12
2012,3,13,112.458333333333,2012-03-13
2012,3,14,32.6086956521739,2012-03-14
2012,3,15,101.125,2012-03-15
2012,3,16,273.916666666667,2012-03-16
2012,3,17,195.666666666667,2012-03-17
2012,3,18,42.25,2012-03-18
2012,3,19,101.791666666667,2012-03-19
2012,3,20,135.541666666667,2012-03-20
2012,3,21,284.291666666667,2012-03-21
2012,3,22,157.333333333333,2012-03-22
2012,3,23,30.9583333333333,2012-03-23
2012,3,24,19.4166666666667,2012-03-24
2012,3,25,44.0416666666667,2012-03-25
2012,3,26,160.375,2012-03-26
2012,3,27,110.125,2012-03-27
2012,3,28,46.25,2012-03-28
2012,3,29,46.4166666666667,2012-03-29
2012,3,30,16.8333333333333,2012-03-30
2012,3,31,26.5,2012-03-31
2012,4,1,56.5833333333333,2012-04-01
2012,4,2,41.5416666666667,2012-04-02
2012,4,3,21.5833333333333,2012-04-03
2012,4,4,16.6666666666667,2012-04-04
2012,4,5,16.2083333333333,2012-04-05
2012,4,6,29.75,2012-04-06
2012,4,7,79.9166666666667,2012-04-07
2012,4,8,50,2012-04-08
2012,4,9,123.833333333333,2012-04-09
2012,4,10,61.875,2012-04-10
2012,4,11,19.5833333333333,2012-04-11
2012,4,12,32.5,2012-04-12
2012,4,13,54.25,2012-04-13
2012,4,14,60.0833333333333,2012-04-14
2012,4,15,73.5,2012-04-15
2012,4,16,33.0416666666667,2012-04-16
2012,4,17,122.375,2012-04-17
2012,4,18,155.5,2012-04-18
2012,4,19,115.625,2012-04-19
2012,4,20,144.458333333333,2012-04-20
2012,4,21,167.875,2012-04-21
2012,4,22,170.125,2012-04-22
2012,4,23,249.416666666667,2012-04-23
2012,4,24,91.875,2012-04-24
2012,4,25,20.875,2012-04-25
2012,4,26,77.5416666666667,2012-04-26
2012,4,27,74.4782608695652,2012-04-27
2012,4,28,116.958333333333,2012-04-28
2012,4,29,176.125,2012-04-29
2012,4,30,180.375,2012-04-30
2012,5,1,176.083333333333,2012-05-01
2012,5,2,100.625,2012-05-02
2012,5,3,70.0416666666667,2012-05-03
2012,5,4,116.434782608696,2012-05-04
2012,5,5,96.9583333333333,2012-05-05
2012,5,6,105.708333333333,2012-05-06
2012,5,7,87.7916666666667,2012-05-07
2012,5,8,83.7916666666667,2012-05-08
2012,5,9,113.583333333333,2012-05-09
2012,5,10,181.375,2012-05-10
2012,5,11,153.083333333333,2012-05-11
2012,5,12,104.541666666667,2012-05-12
2012,5,13,135.291666666667,2012-05-13
2012,5,14,44.1666666666667,2012-05-14
2012,5,15,33.75,2012-05-15
2012,5,16,28.2916666666667,2012-05-16
2012,5,17,55.9583333333333,2012-05-17
2012,5,18,96.8333333333333,2012-05-18
2012,5,19,156.157894736842,2012-05-19
2012,5,21,147.076923076923,2012-05-21
2012,5,22,87.75,2012-05-22
2012,5,23,29.5833333333333,2012-05-23
2012,5,24,36,2012-05-24
2012,5,25,55.0833333333333,2012-05-25
2012,5,26,78.6666666666667,2012-05-26
2012,5,27,117.125,2012-05-27
2012,5,28,126.954545454545,2012-05-28
2012,5,29,67.1666666666667,2012-05-29
2012,5,30,15.875,2012-05-30
2012,5,31,64.9583333333333,2012-05-31
2012,6,1,80.4583333333333,2012-06-01
2012,6,2,127.083333333333,2012-06-02
2012,6,3,164.5,2012-06-03
2012,6,4,113.083333333333,2012-06-04
2012,6,5,64.9166666666667,2012-06-05
2012,6,6,142.666666666667,2012-06-06
2012,6,7,63.25,2012-06-07
2012,6,8,75.75,2012-06-08
2012,6,9,110.875,2012-06-09
2012,6,10,12.25,2012-06-10
2012,6,11,29.8333333333333,2012-06-11
2012,6,12,20.2916666666667,2012-06-12
2012,6,13,70.125,2012-06-13
2012,6,14,9.79166666666667,2012-06-14
2012,6,15,11.0555555555556,2012-06-15
2012,6,16,25.0833333333333,2012-06-16
2012,6,17,78.6666666666667,2012-06-17
2012,6,18,180.958333333333,2012-06-18
2012,6,19,183.608695652174,2012-06-19
2012,6,20,176.695652173913,2012-06-20
2012,6,21,182.909090909091,2012-06-21
2012,6,22,106.041666666667,2012-06-22
2012,6,23,168.083333333333,2012-06-23
2012,6,24,158.695652173913,2012-06-24
2012,6,25,90.2916666666667,2012-06-25
2012,6,26,109.166666666667,2012-06-26
2012,6,27,68.2916666666667,2012-06-27
2012,6,28,117.083333333333,2012-06-28
2012,6,29,83.2173913043478,2012-06-29
2012,6,30,69.0833333333333,2012-06-30
2012,7,1,137.727272727273,2012-07-01
2012,7,2,35.2608695652174,2012-07-02
2012,7,3,36.5217391304348,2012-07-03
2012,7,4,85.7391304347826,2012-07-04
2012,7,5,95.2916666666667,2012-07-05
2012,7,6,125.375,2012-07-06
2012,7,7,161.625,2012-07-07
2012,7,8,142.791666666667,2012-07-08
2012,7,9,94.6666666666667,2012-07-09
2012,7,10,45.5833333333333,2012-07-10
2012,7,11,64.1666666666667,2012-07-11
2012,7,12,23.5454545454545,2012-07-12
2012,7,13,25.625,2012-07-13
2012,7,14,32.3333333333333,2012-07-14
2012,7,15,40.75,2012-07-15
2012,7,16,76.4583333333333,2012-07-16
2012,7,17,83.2608695652174,2012-07-17
2012,7,18,87.1304347826087,2012-07-18
2012,7,19,125.208333333333,2012-07-19
2012,7,20,201.875,2012-07-20
2012,7,21,162.791666666667,2012-07-21
2012,7,22,15.9583333333333,2012-07-22
2012,7,23,31.9583333333333,2012-07-23
2012,7,24,69.8333333333333,2012-07-24
2012,7,25,82.7916666666667,2012-07-25
2012,7,26,56.4782608695652,2012-07-26
2012,7,27,82.4583333333333,2012-07-27
2012,7,28,106.933333333333,2012-07-28
2012,7,30,54.8333333333333,2012-07-30
2012,7,31,25,2012-07-31
2012,8,1,12.9583333333333,2012-08-01
2012,8,2,21.0833333333333,2012-08-02
2012,8,3,55.3478260869565,2012-08-03
2012,8,4,25.4583333333333,2012-08-04
2012,8,5,48.7083333333333,2012-08-05
2012,8,6,63.6666666666667,2012-08-06
2012,8,7,68.4166666666667,2012-08-07
2012,8,8,74.9166666666667,2012-08-08
2012,8,9,38.3333333333333,2012-08-09
2012,8,10,79.0416666666667,2012-08-10
2012,8,11,109.4375,2012-08-11
2012,8,13,25,2012-08-13
2012,8,14,55,2012-08-14
2012,8,15,54.1666666666667,2012-08-15
2012,8,16,75.5909090909091,2012-08-16
2012,8,17,129.95652173913,2012-08-17
2012,8,18,177.8,2012-08-18
2012,8,21,16.8333333333333,2012-08-21
2012,8,22,20,2012-08-22
2012,8,23,78.2916666666667,2012-08-23
2012,8,24,86.625,2012-08-24
2012,8,25,126.166666666667,2012-08-25
2012,8,26,155.916666666667,2012-08-26
2012,8,27,64.625,2012-08-27
2012,8,28,87.5833333333333,2012-08-28
2012,8,29,107.583333333333,2012-08-29
2012,8,30,236.958333333333,2012-08-30
2012,8,31,185.541666666667,2012-08-31
2012,9,1,157.083333333333,2012-09-01
2012,9,2,29.7083333333333,2012-09-02
2012,9,3,9.58333333333333,2012-09-03
2012,9,4,14.25,2012-09-04
2012,9,5,32.5,2012-09-05
2012,9,6,94.7083333333333,2012-09-06
2012,9,7,81.5416666666667,2012-09-07
2012,9,8,50.9583333333333,2012-09-08
2012,9,9,112.208333333333,2012-09-09
2012,9,10,130.458333333333,2012-09-10
2012,9,11,105.291666666667,2012-09-11
2012,9,12,18.2916666666667,2012-09-12
2012,9,13,14.6666666666667,2012-09-13
2012,9,14,17,2012-09-14
2012,9,15,34.9583333333333,2012-09-15
2012,9,16,55.304347826087,2012-09-16
2012,9,17,42.2083333333333,2012-09-17
2012,9,18,31.5416666666667,2012-09-18
2012,9,19,57.2083333333333,2012-09-19
2012,9,20,112.708333333333,2012-09-20
2012,9,21,147.791666666667,2012-09-21
2012,9,22,109.666666666667,2012-09-22
2012,9,23,105.333333333333,2012-09-23
2012,9,24,63.125,2012-09-24
2012,9,25,61.8333333333333,2012-09-25
2012,9,26,27.6086956521739,2012-09-26
2012,9,27,36.3809523809524,2012-09-27
2012,9,28,3.18181818181818,2012-09-28
2012,9,29,15,2012-09-29
2012,9,30,15.4583333333333,2012-09-30
2012,10,1,53.5833333333333,2012-10-01
2012,10,2,155.666666666667,2012-10-02
2012,10,3,53.9565217391304,2012-10-03
2012,10,4,13.5416666666667,2012-10-04
2012,10,5,50.5,2012-10-05
2012,10,6,94.0416666666667,2012-10-06
2012,10,7,127.958333333333,2012-10-07
2012,10,8,263.25,2012-10-08
2012,10,9,106.041666666667,2012-10-09
2012,10,10,19.875,2012-10-10
2012,10,11,131.416666666667,2012-10-11
2012,10,12,170.916666666667,2012-10-12
2012,10,13,35.0833333333333,2012-10-13
2012,10,14,43.5416666666667,2012-10-14
2012,10,15,101.958333333333,2012-10-15
2012,10,16,39.2608695652174,2012-10-16
2012,10,17,25.8333333333333,2012-10-17
2012,10,18,62.5833333333333,2012-10-18
2012,10,19,176.916666666667,2012-10-19
2012,10,20,202.739130434783,2012-10-20
2012,10,21,48.4583333333333,2012-10-21
2012,10,22,26.0833333333333,2012-10-22
2012,10,23,78.5,2012-10-23
2012,10,24,108.666666666667,2012-10-24
2012,10,25,196.291666666667,2012-10-25
2012,10,26,280.333333333333,2012-10-26
2012,10,27,146.208333333333,2012-10-27
2012,10,28,25.8333333333333,2012-10-28
2012,10,29,38.375,2012-10-29
2012,10,30,31.2608695652174,2012-10-30
2012,10,31,32.625,2012-10-31
2012,11,1,96.3333333333333,2012-11-01
2012,11,2,164.25,2012-11-02
2012,11,3,139.833333333333,2012-11-03
2012,11,4,19.8333333333333,2012-11-04
2012,11,5,27.5416666666667,2012-11-05
2012,11,6,83.4583333333333,2012-11-06
2012,11,7,65,2012-11-07
2012,11,8,56.4583333333333,2012-11-08
2012,11,9,105.708333333333,2012-11-09
2012,11,10,71.9166666666667,2012-11-10
2012,11,11,11.7916666666667,2012-11-11
2012,11,12,21,2012-11-12
2012,11,13,13.375,2012-11-13
2012,11,14,41.1666666666667,2012-11-14
2012,11,15,142.5,2012-11-15
2012,11,16,116.375,2012-11-16
2012,11,17,70.375,2012-11-17
2012,11,18,123,2012-11-18
2012,11,19,23.7894736842105,2012-11-19
2012,11,20,124.666666666667,2012-11-20
2012,11,21,270.291666666667,2012-11-21
2012,11,22,144.375,2012-11-22
2012,11,23,45.9166666666667,2012-11-23
2012,11,24,159.666666666667,2012-11-24
2012,11,25,148.041666666667,2012-11-25
2012,11,26,30.4545454545455,2012-11-26
2012,11,27,183.791666666667,2012-11-27
2012,11,28,22.2916666666667,2012-11-28
2012,11,29,74.1666666666667,2012-11-29
2012,11,30,31,2012-11-30
2012,12,1,85,2012-12-01
2012,12,2,243.166666666667,2012-12-02
2012,12,3,57.125,2012-12-03
2012,12,4,91.8333333333333,2012-12-04
2012,12,5,13.875,2012-12-05
2012,12,6,75.125,2012-12-06
2012,12,7,54.2916666666667,2012-12-07
2012,12,8,13.125,2012-12-08
2012,12,9,22.9565217391304,2012-12-09
2012,12,10,77.25,2012-12-10
2012,12,11,136,2012-12-11
2012,12,12,201.125,2012-12-12
2012,12,13,220.083333333333,2012-12-13
2012,12,14,207.75,2012-12-14
2012,12,15,267.541666666667,2012-12-15
2012,12,16,132.041666666667,2012-12-16
2012,12,17,27.125,2012-12-17
2012,12,18,40.9583333333333,2012-12-18
2012,12,19,198.166666666667,2012-12-19
2012,12,20,243.130434782609,2012-12-20
2012,12,21,115,2012-12-21
2012,12,22,24.2083333333333,2012-12-22
2012,12,23,11.8,2012-12-23
2012,12,28,241.833333333333,2012-12-28
2012,12,29,32.75,2012-12-29
2012,12,30,22,2012-12-30
2012,12,31,84.25,2012-12-31
2013,1,1,15.8333333333333,2013-01-01
2013,1,2,18.625,2013-01-02
2013,1,3,25.0833333333333,2013-01-03
2013,1,4,85.5,2013-01-04
2013,1,5,61.1666666666667,2013-01-05
2013,1,6,139.958333333333,2013-01-06
2013,1,7,146.166666666667,2013-01-07
2013,1,8,118.833333333333,2013-01-08
2013,1,9,61.9166666666667,2013-01-09
2013,1,10,248.291666666667,2013-01-10
2013,1,11,361.25,2013-01-11
2013,1,12,568.565217391304,2013-01-12
2013,1,13,416.260869565217,2013-01-13
2013,1,14,299.5,2013-01-14
2013,1,15,114.95652173913,2013-01-15
2013,1,16,112,2013-01-16
2013,1,17,75.7916666666667,2013-01-17
2013,1,18,276.833333333333,2013-01-18
2013,1,19,189.416666666667,2013-01-19
2013,1,20,107.25,2013-01-20
2013,1,21,147.833333333333,2013-01-21
2013,1,22,198.875,2013-01-22
2013,1,23,378.083333333333,2013-01-23
2013,1,24,19.4166666666667,2013-01-24
2013,1,25,73.9583333333333,2013-01-25
2013,1,26,161.375,2013-01-26
2013,1,27,312.958333333333,2013-01-27
2013,1,28,406.375,2013-01-28
2013,1,29,429.782608695652,2013-01-29
2013,1,30,277.916666666667,2013-01-30
2013,1,31,173.5,2013-01-31
2013,2,1,34.5833333333333,2013-02-01
2013,2,2,49.0833333333333,2013-02-02
2013,2,3,188.875,2013-02-03
2013,2,4,37.5416666666667,2013-02-04
2013,2,5,93.4166666666667,2013-02-05
2013,2,6,93.75,2013-02-06
2013,2,7,12.6666666666667,2013-02-07
2013,2,8,60.3333333333333,2013-02-08
2013,2,9,188.583333333333,2013-02-09
2013,2,10,59.8333333333333,2013-02-10
2013,2,11,65.2916666666667,2013-02-11
2013,2,12,119.125,2013-02-12
2013,2,13,315.041666666667,2013-02-13
2013,2,14,70.304347826087,2013-02-14
2013,2,15,40.5416666666667,2013-02-15
2013,2,16,145.375,2013-02-16
2013,2,17,124.041666666667,2013-02-17
2013,2,18,22.375,2013-02-18
2013,2,19,32.9583333333333,2013-02-19
2013,2,20,83.4166666666667,2013-02-20
2013,2,21,212.666666666667,2013-02-21
2013,2,22,85.0833333333333,2013-02-22
2013,2,23,149,2013-02-23
2013,2,24,332.875,2013-02-24
2013,2,25,159.458333333333,2013-02-25
2013,2,26,216.416666666667,2013-02-26
2013,2,27,245.708333333333,2013-02-27
2013,2,28,221.125,2013-02-28
2013,3,1,10.5,2013-03-01
2013,3,2,48.8333333333333,2013-03-02
2013,3,3,101,2013-03-03
2013,3,4,25.0869565217391,2013-03-04
2013,3,5,183.416666666667,2013-03-05
2013,3,6,226.04347826087,2013-03-06
2013,3,7,318.458333333333,2013-03-07
2013,3,8,222.166666666667,2013-03-08
2013,3,9,64.4583333333333,2013-03-09
2013,3,10,42.125,2013-03-10
2013,3,11,126.583333333333,2013-03-11
2013,3,12,147.208333333333,2013-03-12
2013,3,13,22.0416666666667,2013-03-13
2013,3,14,112.782608695652,2013-03-14
2013,3,15,257.541666666667,2013-03-15
2013,3,16,265.217391304348,2013-03-16
2013,3,17,351.291666666667,2013-03-17
2013,3,18,52.7083333333333,2013-03-18
2013,3,19,56.1666666666667,2013-03-19
2013,3,20,64.9166666666667,2013-03-20
2013,3,21,157.625,2013-03-21
2013,3,22,64.5,2013-03-22
2013,3,23,55.1666666666667,2013-03-23
2013,3,24,23.3333333333333,2013-03-24
2013,3,25,113.652173913043,2013-03-25
2013,3,26,196.541666666667,2013-03-26
2013,3,27,92.7083333333333,2013-03-27
2013,3,28,37.0833333333333,2013-03-28
2013,3,29,95.9166666666667,2013-03-29
2013,3,30,94.5833333333333,2013-03-30
2013,3,31,200.458333333333,2013-03-31
2013,4,1,95.6666666666667,2013-04-01
2013,4,2,116.782608695652,2013-04-02
2013,4,3,123.458333333333,2013-04-03
2013,4,4,83.2916666666667,2013-04-04
2013,4,5,61.5,2013-04-05
2013,4,6,15.125,2013-04-06
2013,4,7,79.9583333333333,2013-04-07
2013,4,8,19.2916666666667,2013-04-08
2013,4,9,11.4166666666667,2013-04-09
2013,4,10,12.4583333333333,2013-04-10
2013,4,11,18.9130434782609,2013-04-11
2013,4,12,51.7083333333333,2013-04-12
2013,4,13,59.25,2013-04-13
2013,4,14,30.8333333333333,2013-04-14
2013,4,15,68.4347826086957,2013-04-15
2013,4,16,61.3181818181818,2013-04-16
2013,4,17,47.125,2013-04-17
2013,4,18,11.7916666666667,2013-04-18
2013,4,19,54.625,2013-04-19
2013,4,20,78.5416666666667,2013-04-20
2013,4,21,130.875,2013-04-21
2013,4,22,171.583333333333,2013-04-22
2013,4,23,206.291666666667,2013-04-23
2013,4,24,78.875,2013-04-24
2013,4,25,17.25,2013-04-25
2013,4,26,72.4166666666667,2013-04-26
2013,4,27,72.7083333333333,2013-04-27
2013,4,28,71.7083333333333,2013-04-28
2013,4,29,30.0416666666667,2013-04-29
2013,4,30,21.4166666666667,2013-04-30
2013,5,1,45.7083333333333,2013-05-01
2013,5,2,82.9166666666667,2013-05-02
2013,5,3,64.125,2013-05-03
2013,5,4,86.625,2013-05-04
2013,5,5,186.291666666667,2013-05-05
2013,5,6,214.291666666667,2013-05-06
2013,5,7,178.958333333333,2013-05-07
2013,5,8,124.291666666667,2013-05-08
2013,5,9,49.7083333333333,2013-05-09
2013,5,10,48.75,2013-05-10
2013,5,11,53.2083333333333,2013-05-11
2013,5,12,48.9166666666667,2013-05-12
2013,5,13,104.5,2013-05-13
2013,5,14,62.8333333333333,2013-05-14
2013,5,15,67.5,2013-05-15
2013,5,16,68.75,2013-05-16
2013,5,17,108.8,2013-05-17
2013,5,18,85.8823529411765,2013-05-18
2013,5,19,54.5,2013-05-19
2013,5,20,48.625,2013-05-20
2013,5,21,101.541666666667,2013-05-21
2013,5,22,62.7083333333333,2013-05-22
2013,5,23,87.0833333333333,2013-05-23
2013,5,24,115.541666666667,2013-05-24
2013,5,25,63.8333333333333,2013-05-25
2013,5,26,103.458333333333,2013-05-26
2013,5,27,76.5416666666667,2013-05-27
2013,5,28,83.3913043478261,2013-05-28
2013,5,29,20.4166666666667,2013-05-29
2013,5,30,59.375,2013-05-30
2013,5,31,91.625,2013-05-31
2013,6,1,73.1666666666667,2013-06-01
2013,6,2,155.708333333333,2013-06-02
2013,6,3,131.791666666667,2013-06-03
2013,6,4,129.875,2013-06-04
2013,6,5,146.958333333333,2013-06-05
2013,6,6,153.75,2013-06-06
2013,6,7,137.166666666667,2013-06-07
2013,6,8,174.791666666667,2013-06-08
2013,6,9,56.75,2013-06-09
2013,6,10,32.2083333333333,2013-06-10
2013,6,11,61.9583333333333,2013-06-11
2013,6,12,67.9583333333333,2013-06-12
2013,6,13,107.416666666667,2013-06-13
2013,6,14,108.166666666667,2013-06-14
2013,6,15,125.708333333333,2013-06-15
2013,6,16,174.458333333333,2013-06-16
2013,6,17,35.8333333333333,2013-06-17
2013,6,18,53.7083333333333,2013-06-18
2013,6,19,51.5,2013-06-19
2013,6,20,91.9545454545455,2013-06-20
2013,6,21,77.5833333333333,2013-06-21
2013,6,22,59.7916666666667,2013-06-22
2013,6,23,68.8333333333333,2013-06-23
2013,6,24,108.791666666667,2013-06-24
2013,6,25,127.375,2013-06-25
2013,6,26,157.75,2013-06-26
2013,6,27,92.7083333333333,2013-06-27
2013,6,28,294.458333333333,2013-06-28
2013,6,29,104.416666666667,2013-06-29
2013,6,30,180.416666666667,2013-06-30
2013,7,1,143.291666666667,2013-07-01
2013,7,2,17.4583333333333,2013-07-02
2013,7,3,31.8333333333333,2013-07-03
2013,7,4,28.2916666666667,2013-07-04
2013,7,5,23.125,2013-07-05
2013,7,6,60.9583333333333,2013-07-06
2013,7,7,92.375,2013-07-07
2013,7,8,91.2916666666667,2013-07-08
2013,7,9,83.2916666666667,2013-07-09
2013,7,10,36.8333333333333,2013-07-10
2013,7,11,41.25,2013-07-11
2013,7,12,72.7083333333333,2013-07-12
2013,7,13,107.708333333333,2013-07-13
2013,7,14,87.5,2013-07-14
2013,7,15,62.5,2013-07-15
2013,7,16,26.625,2013-07-16
2013,7,17,49.9565217391304,2013-07-17
2013,7,18,134.958333333333,2013-07-18
2013,7,19,123.583333333333,2013-07-19
2013,7,20,98.625,2013-07-20
2013,7,21,70.875,2013-07-21
2013,7,22,100.611111111111,2013-07-22
2013,7,23,43.3333333333333,2013-07-23
2013,7,24,40,2013-07-24
2013,7,25,33.2916666666667,2013-07-25
2013,7,26,55.3333333333333,2013-07-26
2013,7,27,111.458333333333,2013-07-27
2013,7,28,58.375,2013-07-28
2013,7,29,69.25,2013-07-29
2013,7,30,99.8333333333333,2013-07-30
2013,7,31,44.125,2013-07-31
2013,8,1,46.5833333333333,2013-08-01
2013,8,2,69.125,2013-08-02
2013,8,3,34.75,2013-08-03
2013,8,4,82.3333333333333,2013-08-04
2013,8,5,45.4166666666667,2013-08-05
2013,8,6,125.458333333333,2013-08-06
2013,8,7,31.375,2013-08-07
2013,8,8,32.2916666666667,2013-08-08
2013,8,9,37.3333333333333,2013-08-09
2013,8,10,88.875,2013-08-10
2013,8,11,122.291666666667,2013-08-11
2013,8,12,54.25,2013-08-12
2013,8,13,78.0416666666667,2013-08-13
2013,8,14,62.4583333333333,2013-08-14
2013,8,15,106,2013-08-15
2013,8,16,106.666666666667,2013-08-16
2013,8,17,38.875,2013-08-17
2013,8,18,15.8260869565217,2013-08-18
2013,8,19,25.7916666666667,2013-08-19
2013,8,20,94.304347826087,2013-08-20
2013,8,21,100.958333333333,2013-08-21
2013,8,22,121.238095238095,2013-08-22
2013,8,23,58.3333333333333,2013-08-23
2013,8,24,39.375,2013-08-24
2013,8,25,43.7916666666667,2013-08-25
2013,8,26,54.2083333333333,2013-08-26
2013,8,27,53.6666666666667,2013-08-27
2013,8,28,76.2083333333333,2013-08-28
2013,8,29,32,2013-08-29
2013,8,30,16.8,2013-08-30
2013,8,31,24.625,2013-08-31
2013,9,1,49.125,2013-09-01
2013,9,2,60.3333333333333,2013-09-02
2013,9,3,101.708333333333,2013-09-03
2013,9,4,78.875,2013-09-04
2013,9,5,25.9166666666667,2013-09-05
2013,9,6,80.2916666666667,2013-09-06
2013,9,7,81.7083333333333,2013-09-07
2013,9,8,108.416666666667,2013-09-08
2013,9,9,87.5833333333333,2013-09-09
2013,9,10,67.1666666666667,2013-09-10
2013,9,11,72.2083333333333,2013-09-11
2013,9,12,150.791666666667,2013-09-12
2013,9,13,108.227272727273,2013-09-13
2013,9,14,69,2013-09-14
2013,9,15,24,2013-09-15
2013,9,16,60.5,2013-09-16
2013,9,17,103.666666666667,2013-09-17
2013,9,18,115.541666666667,2013-09-18
2013,9,19,123.75,2013-09-19
2013,9,20,65.125,2013-09-20
2013,9,21,51.4166666666667,2013-09-21
2013,9,22,95.6666666666667,2013-09-22
2013,9,23,38.8333333333333,2013-09-23
2013,9,24,14.6666666666667,2013-09-24
2013,9,25,18.125,2013-09-25
2013,9,26,59.9565217391304,2013-09-26
2013,9,27,193.708333333333,2013-09-27
2013,9,28,246.833333333333,2013-09-28
2013,9,29,226.625,2013-09-29
2013,9,30,147.75,2013-09-30
2013,10,1,71.4583333333333,2013-10-01
2013,10,2,19.5416666666667,2013-10-02
2013,10,3,61.0416666666667,2013-10-03
2013,10,4,168.166666666667,2013-10-04
2013,10,5,306,2013-10-05
2013,10,6,213.416666666667,2013-10-06
2013,10,7,91.2916666666667,2013-10-07
2013,10,8,63.5,2013-10-08
2013,10,9,146.5,2013-10-09
2013,10,10,81.5833333333333,2013-10-10
2013,10,11,59.2916666666667,2013-10-11
2013,10,12,70.4583333333333,2013-10-12
2013,10,13,57.3333333333333,2013-10-13
2013,10,14,37.8333333333333,2013-10-14
2013,10,15,23.2916666666667,2013-10-15
2013,10,16,64.0416666666667,2013-10-16
2013,10,17,162.833333333333,2013-10-17
2013,10,18,248.166666666667,2013-10-18
2013,10,19,68,2013-10-19
2013,10,20,29.5833333333333,2013-10-20
2013,10,21,100.166666666667,2013-10-21
2013,10,22,147.818181818182,2013-10-22
2013,10,23,25.75,2013-10-23
2013,10,24,23.75,2013-10-24
2013,10,25,47.2916666666667,2013-10-25
2013,10,26,73.375,2013-10-26
2013,10,27,228.541666666667,2013-10-27
2013,10,28,314.333333333333,2013-10-28
